Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,miyazaki94,CART,grid search,,10,1.0,0.0900478990105742,35.64,3094.2619999999997,55.62609100053679,17.0,9.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-71527.65133333333,"[-469.41250000000014, -309.0425, -1167.3475, -8388.0275, -44.17000000000004, -1518.365, -390.57500000000005, -602.3299999999999, -680696.83, -21690.413333333334]","[-469.41250000000014, -309.0425, -1167.3475, -8388.0275, -44.17000000000004, -1518.365, -390.57500000000005, -602.3299999999999, -680696.83, -21690.413333333334]",-71527.65133333333,-71527.65133333333,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[22.0, 8.2, 31.5, 85.0, 85.0, 340.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.002002
1,miyazaki94,CART,grid search,KFold,10,1.0,0.0008198580024407764,45.13,3397.679,58.28961313990684,26.75,0.0,"{'model__max_depth': 10, 'model__max_features': 1}",-54539.07264583332,"[-809.445, -413.92499999999995, -459.5425, -5405.7225, -580.99, -784.4075, -277.695625, -314.475, -517654.48666666663, -18690.036666666667]","[-809.445, -413.92499999999995, -459.5425, -5405.7225, -580.99, -784.4075, -277.695625, -314.475, -517654.48666666663, -18690.036666666667]",-54539.07264583332,-54539.07264583332,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[8.2, 27.5, 6.0, 18.0, 6.0, 340.0, 18.0, 39.5, 31.5, 36.9]",0:00:00.351476
1,miyazaki94,CART,grid search,RepeatedKFold,10,0.9720476845806579,0.33851900519528666,36.745625000000004,2249.3442278125,47.42725195299112,22.8,34.0,"{'model__max_depth': 2, 'model__max_features': 0.7}",-51705.73665062745,"[-212.59332908163265, -281.5724115636148, -8.87822704081633, -15361.565437044745, -632.6436224489796, -1481.9819897959183, -274.18147959183665, -4482.555643764863, -517864.423984375, -30738.4826920573]","[-532244.7850347222, -4575.66006111111, -11103.022611862643, -513.308418367347, -403.6904591836734, -227.7107270408163, -3851.2855545853145, -1226.2006760204083, -515.7464486722156, -1111.6710780816488, -11137.544604578563, -49.402908163265366, -383.15147959183673, -389480.42048126954, -4073.7050789610576, -239.08924744897965, -23962.553727887618, -4607.512011111111, -150.69666666666666, -302.5566407407407, -236.79929846938776, -288.5879081632653, -23691.00436004163, -193.33172190844235, -1358.380318877551, -395.5692474489796, -11410.95291883455, -356.5599617346939, -5407.370329517861, -517673.8295377604]",-57133.88788167647,-51705.73665062745,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[36.278125, 36.278125, 36.278125, 36.278125, 156.95999999999998, 156.95999999999998, 36.278125, 36.278125, 36.278125, 36.278125]",0:00:00.645930
1,miyazaki94,CART,grid search,HoldOut,10,0.9989600617052763,0.6461695798466838,25.564166666666665,1203.1886319444445,34.687009556092384,18.287499999999998,65.0,"{'model__max_depth': 5, 'model__max_features': None}",-292080.6647685185,"[-119.66118014464178, -8644.619668367346, -1071.7751331360948, -7641.478125, -54.854975009611756, -1502.616855555555, -166.22861005917156, -704.298635734072, -517517.49666666664, -26357.498503703708]",[-292080.6647685185],-56378.05283533769,-292080.6647685185,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[24.666666666666668, 7.95, 39.225, 59.050000000000004, 59.050000000000004, 157.0, 59.050000000000004, 39.225, 39.225, 36.9]",0:00:00.124666
1,miyazaki94,CART,grid search,RepeatedHoldOut,10,1.0,0.0008198580024407764,45.13,3397.679,58.28961313990684,26.75,0.0,"{'model__max_depth': 10, 'model__max_features': 1}",-58949.630902777775,"[-809.445, -413.92499999999995, -459.5425, -5405.7225, -580.99, -784.4075, -277.695625, -314.475, -517654.48666666663, -18690.036666666667]","[-307864.4425, -2559.9175, -1504.7212500000003, -563.4175, -939.76875, -14650.727777777776, -3641.895, -2054.94625, -255153.5725, -562.9000000000001]",-54539.07264583332,-58949.630902777775,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[8.2, 27.5, 6.0, 18.0, 6.0, 340.0, 18.0, 39.5, 31.5, 36.9]",0:00:00.274714
1,miyazaki94,CART,grid search,Bootstrap,10,0.9848939166382624,0.6421682838111109,26.544215686274516,1216.7949066705116,34.882587442311554,19.7,64.0,"{'model__max_depth': 2, 'model__max_features': None}",-57631.07343132571,"[-225.67694444444447, -2696.459513527576, -13.968677777777756, -7231.131875, -676.8412111111113, -1431.7595444444444, -230.35090000000008, -845.4070999999999, -674587.4087500001, -30738.4826920573]","[-2284.221712962963, -169069.26175466666, -122516.81620521982, -372.41136718749993, -653.4596576866039, -148384.80063968254, -138950.03113804714, -1510.5313950892858, -163652.22085681124, -649.7427272727273, -146825.1767063492, -6911.111388408305, -11737.334090909093, -11508.399658119655, -113541.21169608147, -825.2461481481483, -3833.130928489042, -9098.739147884251, -164.69090909090912, -143995.6943930055, -7086.542352941176, -145538.1615389385, -316.39066666666656, -135853.88025648147, -1409.2243518764976, -2879.7242592592593, -5070.100854078284, -1599.3065068870524, -691.1705227397931, -2578.269148148148, -4960.985320512821, -888.2458333333333, -122523.95350427351, -180074.3536195055, -1062.733125, -3313.8569588619766, -111623.48341125317, -7276.435084458399, -530.6998437499999, -3047.4500892128276, -1757.5311258032627, -1212.8168604081634, -153094.15706278975, -4084.3515197428833, -142304.45129896296, -2628.635061728396, -150125.384, -2705.374631486881, -2707.9353870748296, -152007.8325396825]",-71867.74872083627,-50948.753385139404,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[37.60882352941176, 37.60882352941176, 37.60882352941176, 37.60882352941176, 37.60882352941176, 222.33333333333334, 37.60882352941176, 37.60882352941176, 37.60882352941176, 37.60882352941176]",0:00:01.020183
0,miyazaki94,CART,random search,,10,1.0,0.0900478990105742,35.64,3094.2619999999997,55.62609100053679,17.0,9.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-71527.65133333333,"[-469.41250000000014, -309.0425, -1167.3475, -8388.0275, -44.17000000000004, -1518.365, -390.57500000000005, -602.3299999999999, -680696.83, -21690.413333333334]","[-469.41250000000014, -309.0425, -1167.3475, -8388.0275, -44.17000000000004, -1518.365, -390.57500000000005, -602.3299999999999, -680696.83, -21690.413333333334]",-71527.65133333333,-71527.65133333333,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[22.0, 8.2, 31.5, 85.0, 85.0, 340.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.001009
1,miyazaki94,CART,random search,KFold,10,0.9999996663370297,0.5015949133338132,29.580000000000002,1694.8099999999995,41.168070151514264,22.15,50.0,"{'model__max_depth': 12, 'model__max_features': 0.9569868963110251}",-55580.83248090277,"[-1362.0356250000002, -8805.075, -129.1861111111111, -3542.00890625, -239.06500000000003, -1223.3225000000002, -313.6725, -985.4625, -517518.0833333333, -21690.413333333334]","[-1362.0356250000002, -8805.075, -129.1861111111111, -3542.00890625, -239.06500000000003, -1223.3225000000002, -313.6725, -985.4625, -517518.0833333333, -21690.413333333334]",-55580.83248090277,-55580.83248090277,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[29.0, 22.0, 36.9, 85.0, 39.0, 170.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.260710
1,miyazaki94,CART,random search,RepeatedKFold,10,0.9976477434250017,-0.04251873773118198,42.52106060606061,3545.0504602846654,59.54032633673303,22.8,-4.0,"{'model__max_depth': 4, 'model__max_features': 0.42939811886786894}",-51579.985954774005,"[-943.9257786703602, -9089.817569444445, -122.95104375000003, -7501.857329931972, -817.5717122576177, -1061.570538903061, -153.16361111111118, -3432.251239612188, -517568.6985937501, -29616.9825]","[-530308.0569, -11476.330012499999, -3663.8597959183676, -298.20392499999997, -128.31304182825494, -543.2712138429753, -1097.0416689750696, -1075.8973545706372, -659.652392018057, -1038.5894333333333, -3849.16765625, -145.8036111111111, -764.6854719387755, -389022.56919710746, -3971.4730249999993, -127.05092545351474, -23072.29268264463, -4224.301479591836, -174.67, -11177.388519727892, -29.92860415512466, -1269.5329657202217, -22977.11103615312, -8985.79056122449, -1002.3766099773243, -182.09085346260386, -3651.7956249999997, -731.6376756944444, -4115.618760393046, -517635.0776446282]",-57030.878991743084,-51579.985954774005,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[11.066666666666665, 41.32272727272727, 27.3, 41.32272727272727, 163.5, 340.0, 41.32272727272727, 41.32272727272727, 41.32272727272727, 27.3]",0:00:00.735085
1,miyazaki94,CART,random search,HoldOut,10,0.9970286094092737,0.21100168548549691,37.45859649122807,2682.9626526623574,51.79732283296462,26.64868421052632,21.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-292140.83737426036,"[-114.71821612654325, -8824.471766975308, -175.76355051554316, -3786.9119444444445, -261.07328298130204, -1440.6515469135798, -134.29207968749998, -771.3398456790123, -668398.820846168, -25281.530416666665]",[-292140.83737426036],-70918.95734961578,-292140.83737426036,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[34.96666666666667, 40.847368421052636, 34.96666666666667, 59.050000000000004, 34.96666666666667, 340.0, 59.050000000000004, 40.847368421052636, 40.847368421052636, 34.96666666666667]",0:00:00.053700
