Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,kitchenham,CART,grid search,,3,1.0,0.095005454340094,4359.172413793103,383906138.3448276,19593.522867132076,519.0,10.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-2518320.6033665244,"[-3374093.9210526315, -3734201.1052631577, -446666.7837837838]","[-3374093.9210526315, -3734201.1052631577, -446666.7837837838]",-2518320.6033665244,-2518320.6033665244,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[324.0, 570.0, 1159.0, 464.0, 1024.0, 1016.0, 1698.0, 3483.0, 4115.0, 1693.0, 1401.0, 655.0, 585.0, 669.0, 12646.0, 1532.0, 4115.0, 8509.0, 1304.0, 1939.0, 8600.0, 1557.0, 980.0, 339.0, 1432.0, 2037.0, 8509.0, 655.0, 2480.0]",0:00:00.003019
1,kitchenham,CART,grid search,KFold,3,0.9999955099183019,0.15955096218941534,4410.5,356525402.42241377,18881.88026713478,542.0,16.0,"{'model__max_depth': 10, 'model__max_features': 0.7}",-1762527.2591275487,"[-1224034.8421052631, -3617680.3947368423, -445866.54054054053]","[-1224034.8421052631, -3617680.3947368423, -445866.54054054053]",-1762527.2591275487,-1762527.2591275487,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[324.0, 464.0, 887.0, 302.0, 887.0, 1016.0, 2172.0, 2860.0, 4068.0, 1401.0, 1693.0, 654.0, 750.0, 570.0, 8600.0, 1532.0, 2393.0, 4824.0, 1307.5, 1425.0, 12646.0, 1584.0, 676.0, 322.0, 3319.0, 2356.0, 7649.0, 980.0, 2895.0]",0:00:00.266798
1,kitchenham,CART,grid search,RepeatedKFold,3,0.8553432977450183,0.13426774967235744,4138.001814882033,367250749.36392224,19163.78744830787,518.25,13.0,"{'model__max_depth': 2, 'model__max_features': 0.7}",-1914356.9677919766,"[-2436886.35625731, -4473740.7334375, -731793.2696897889]","[-934570.1891108946, -1684979.146982432, -2831747.8989504944, -1384796.9812622233, -764138.6433317447, -3261701.57110203, -1320489.4698159613, -812774.2452828821, -4234014.564289126]",-2547473.4531281996,-1914356.9677919766,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 2190.5526315789475, 2190.5526315789475, 5012.25, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 10884.25, 857.6666666666666, 5012.25, 5012.25, 857.6666666666666, 2190.5526315789475, 10884.25, 2190.5526315789475, 857.6666666666666, 857.6666666666666, 2190.5526315789475, 2190.5526315789475, 5012.25, 857.6666666666666, 2190.5526315789475]",0:00:00.323772
1,kitchenham,CART,grid search,HoldOut,3,0.979130293927959,0.16040899251802088,4284.44069019305,356161418.89166504,18872.239371406486,420.25,16.0,"{'model__max_depth': 5, 'model__max_features': None}",-438555.12001686136,"[-1292151.0200053707, -3707530.280933779, -517973.9397193111]",[-438555.12001686136],-1839218.4135528204,-438555.12001686136,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[655.0666666666667, 416.8181818181818, 1212.0666666666666, 416.8181818181818, 1212.0666666666666, 1212.0666666666666, 2124.7368421052633, 3493.5, 4109.857142857143, 1547.0, 1547.0, 741.25, 655.0666666666667, 655.0666666666667, 8600.0, 1212.0666666666666, 4109.857142857143, 7649.0, 1212.0666666666666, 2124.7368421052633, 12646.0, 1771.3076923076924, 741.25, 416.8181818181818, 2124.7368421052633, 2124.7368421052633, 7649.0, 741.25, 2124.7368421052633]",0:00:00.063658
1,kitchenham,CART,grid search,RepeatedHoldOut,3,0.979130293927959,0.16040899251802088,4284.44069019305,356161418.89166504,18872.239371406486,420.25,16.0,"{'model__max_depth': 5, 'model__max_features': None}",-938422.9039067287,"[-1292151.0200053707, -3707530.280933779, -517973.9397193111]","[-438555.12001686136, -594762.440931364, -1781951.1507719608]",-1839218.4135528204,-938422.9039067287,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[655.0666666666667, 416.8181818181818, 1212.0666666666666, 416.8181818181818, 1212.0666666666666, 1212.0666666666666, 2124.7368421052633, 3493.5, 4109.857142857143, 1547.0, 1547.0, 741.25, 655.0666666666667, 655.0666666666667, 8600.0, 1212.0666666666666, 4109.857142857143, 7649.0, 1212.0666666666666, 2124.7368421052633, 12646.0, 1771.3076923076924, 741.25, 416.8181818181818, 2124.7368421052633, 2124.7368421052633, 7649.0, 741.25, 2124.7368421052633]",0:00:00.131231
1,kitchenham,CART,grid search,Bootstrap,3,0.8100447709178902,0.0928986953313865,4453.674228675136,384799842.86419165,19616.31573115073,441.1875,9.0,"{'model__max_depth': 2, 'model__max_features': 0.3}",-2118426.3280508197,"[-1425802.4670756508, -4473740.7334375, -852959.7057379239]","[-2250232.033246281, -1566786.7152926447, -1694222.142097756, -2574157.0709105977, -3176694.3604142694, -1536060.233561254, -1792633.811984628, -2636043.2548060673, -1060593.835371828, -1456157.3082253516, -2619623.3305006814, -2719982.661414044, -3882016.288494301, -2320598.9157635383, -1502076.6509197445, -1409539.1312786995, -1210467.9688033964, -2081696.3081443806, -1423745.7651300796, -2820805.5406651604, -1459066.3366276051, -3181853.9459360265, -2529642.6672834004, -2086832.113687, -1445605.2514289143, -1038789.8948700354, -2964196.941286677, -2789593.3437057245, -3201624.368545629, -2393242.431032644, -1037766.1552950141, -2244756.7890185392, -3333228.611258948, -2931419.735348915, -2217681.746064822, -2543766.5420006844, -1827705.6489673667, -2348732.419780864, -1926130.0549207793, -3074111.1567152035, -2656069.031285255, -1378767.5123059473, -2759853.6071329387, -2923889.2875199122, -551427.9052284306, -3124159.662956579, -2881292.0197282573, -2645806.7643598816, -1333754.2267936652, -1564958.1747425273]",-2250834.3020836916,-2202597.153457058,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 2190.5526315789475, 2190.5526315789475, 4652.8125, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 8667.125, 857.6666666666666, 4652.8125, 8667.125, 857.6666666666666, 2190.5526315789475, 8667.125, 2190.5526315789475, 857.6666666666666, 857.6666666666666, 2190.5526315789475, 2190.5526315789475, 8667.125, 857.6666666666666, 2190.5526315789475]",0:00:01.325816
0,kitchenham,CART,random search,,3,1.0,0.095005454340094,4359.172413793103,383906138.3448276,19593.522867132076,519.0,10.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-2518320.6033665244,"[-3374093.9210526315, -3734201.1052631577, -446666.7837837838]","[-3374093.9210526315, -3734201.1052631577, -446666.7837837838]",-2518320.6033665244,-2518320.6033665244,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[324.0, 570.0, 1159.0, 464.0, 1024.0, 1016.0, 1698.0, 3483.0, 4115.0, 1693.0, 1401.0, 655.0, 585.0, 669.0, 12646.0, 1532.0, 4115.0, 8509.0, 1304.0, 1939.0, 8600.0, 1557.0, 980.0, 339.0, 1432.0, 2037.0, 8509.0, 655.0, 2480.0]",0:00:00.001996
1,kitchenham,CART,random search,KFold,3,1.0,0.15940857296606215,4420.620689655172,356585805.1034483,18883.479687373518,537.0,16.0,"{'model__max_depth': 21, 'model__max_features': 0.978936896513396}",-1672944.7584163111,"[-1252258.2368421052, -3357537.5789473685, -409038.45945945947]","[-1252258.2368421052, -3357537.5789473685, -409038.45945945947]",-1672944.7584163111,-1672944.7584163111,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[324.0, 324.0, 887.0, 324.0, 887.0, 1016.0, 2265.0, 3504.0, 3826.0, 1401.0, 1401.0, 676.0, 437.0, 570.0, 8600.0, 1280.0, 4115.0, 8509.0, 1532.0, 1939.0, 12646.0, 1431.0, 655.0, 585.0, 1631.0, 1868.0, 8509.0, 654.0, 3050.0]",0:00:00.178235
1,kitchenham,CART,random search,RepeatedKFold,3,0.8553432977450183,0.13426774967235744,4138.001814882033,367250749.36392224,19163.78744830787,518.25,13.0,"{'model__max_depth': 2, 'model__max_features': 0.57660516520127}",-1914356.9677919766,"[-2436886.35625731, -4473740.7334375, -731793.2696897889]","[-934570.1891108946, -1684979.146982432, -2831747.8989504944, -1384796.9812622233, -764138.6433317447, -3261701.57110203, -1320489.4698159613, -812774.2452828821, -4234014.564289126]",-2547473.4531281996,-1914356.9677919766,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 2190.5526315789475, 2190.5526315789475, 5012.25, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 857.6666666666666, 10884.25, 857.6666666666666, 5012.25, 5012.25, 857.6666666666666, 2190.5526315789475, 10884.25, 2190.5526315789475, 857.6666666666666, 857.6666666666666, 2190.5526315789475, 2190.5526315789475, 5012.25, 857.6666666666666, 2190.5526315789475]",0:00:00.294723
1,kitchenham,CART,random search,HoldOut,3,1.0,0.08825704138446122,4737.724137931034,386768870.6896552,19666.44021396997,505.0,9.0,"{'model__max_depth': 17, 'model__max_features': 0.48114598712001183}",-762735.0434782609,"[-3280091.552631579, -3811289.947368421, -963745.3243243244]",[-762735.0434782609],-2685042.274774775,-762735.0434782609,"[1079, 485, 1113, 693, 928, 1576, 2170, 2964, 5094, 896, 220, 322, 726, 630, 15673, 990, 4414, 6307, 995, 1252, 113930, 2408, 989, 313, 955, 3088, 4494, 321, 1455]","[324.0, 718.0, 887.0, 570.0, 1024.0, 2591.0, 1832.0, 1698.0, 5927.0, 1401.0, 655.0, 654.0, 254.0, 502.0, 8656.0, 2591.0, 5927.0, 8509.0, 1304.0, 1884.0, 8656.0, 1737.0, 1401.0, 570.0, 1431.0, 2223.0, 12646.0, 1401.0, 1631.0]",0:00:00.065463
