Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,3,1.0,0.5420844916675442,4790.615384615385,115944009.6923077,10767.730015760411,1873.0,54.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-60804868.873774506,"[-49583293.058823526, -88194266.8125, -44637046.75]","[-49583293.058823526, -88194266.8125, -44637046.75]",-60804868.873774506,-60804868.873774506,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[4456.0, 1745.0, 2330.0, 963.0, 7451.0, 4047.0, 25910.0, 7320.0, 963.0, 10447.0, 2565.0, 18500.0, 8752.0]",0:00:00.001898
1,maxwell,CART,grid search,KFold,3,0.7633330521749466,0.12262081117418222,7886.909581646424,222152033.1195989,14904.765450002858,3169.3421052631575,12.0,"{'model__max_depth': 2, 'model__max_features': 'sqrt'}",-33042754.685630087,"[-51936845.084117636, -11515884.561250001, -35675534.41152263]","[-51936845.084117636, -11515884.561250001, -35675534.41152263]",-33042754.685630087,-33042754.685630087,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[4701.6578947368425, 4701.6578947368425, 10588.666666666666, 4701.6578947368425, 4701.6578947368425, 4701.6578947368425, 17170.0, 4701.6578947368425, 4701.6578947368425, 17170.0, 4701.6578947368425, 38382.5, 4701.6578947368425]",0:00:00.223127
1,maxwell,CART,grid search,RepeatedKFold,3,0.6757662694272939,0.5236008767151625,6500.068376068376,120624053.04570277,10982.89820792776,3888.8888888888887,52.0,"{'model__max_depth': 1, 'model__max_features': None}",-42090019.82627623,"[-58790519.64705882, -30004042.816388886, -60428403.67187499]","[-32537870.12862838, -75472545.84670916, -26763981.296875, -16969700.39155068, -36225892.786010884, -79595631.03503418, -43312119.689165555, -14240704.546875, -53691732.71563721]",-49740988.71177423,-42090019.82627623,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[5539.888888888889, 5539.888888888889, 5539.888888888889, 5539.888888888889, 5539.888888888889, 5539.888888888889, 30293.75, 5539.888888888889, 5539.888888888889, 5539.888888888889, 5539.888888888889, 30293.75, 5539.888888888889]",0:00:00.262335
1,maxwell,CART,grid search,HoldOut,3,0.9999831322753414,-0.20307614479508795,9423.5,304618362.24038464,17453.319519231423,3013.0,-20.0,"{'model__max_depth': 10, 'model__max_features': 'sqrt'}",-3562666.55,"[-55376513.23529412, -28908530.3125, -32721717.1875]",[-3562666.55],-39002253.578431375,-3562666.55,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[900.25, 4047.0, 39479.0, 900.25, 2565.0, 4224.0, 13700.0, 7320.0, 963.0, 25910.0, 9700.0, 5279.0, 9700.0]",0:00:00.051180
1,maxwell,CART,grid search,RepeatedHoldOut,3,0.7633330521749466,0.12262081117418222,7886.909581646424,222152033.1195989,14904.765450002858,3169.3421052631575,12.0,"{'model__max_depth': 2, 'model__max_features': 'sqrt'}",-14802209.265620248,"[-51936845.084117636, -11515884.561250001, -35675534.41152263]","[-6396175.963334126, -11801434.616409037, -26209017.217117585]",-33042754.685630087,-14802209.265620248,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[4701.6578947368425, 4701.6578947368425, 10588.666666666666, 4701.6578947368425, 4701.6578947368425, 4701.6578947368425, 17170.0, 4701.6578947368425, 4701.6578947368425, 17170.0, 4701.6578947368425, 38382.5, 4701.6578947368425]",0:00:00.107556
1,maxwell,CART,grid search,Bootstrap,3,0.8445797216294805,0.4324771644865153,5649.299999999999,143696537.77615383,11987.349072090703,2128.2,43.0,"{'model__max_depth': 2, 'model__max_features': None}",-48089961.724222794,"[-43999729.05132053, -31286169.556712963, -53025572.40729717]","[-58189276.20322363, -16760534.92589794, -49640308.41288889, -74016203.80236436, -65495488.06615145, -17686587.6044898, -61187406.64284986, -9355468.852040816, -57124296.25179456, -47135125.11674014, -31011640.46764706, -40100661.89259412, -81986942.9205582, -63872152.28951837, -78743077.85838592, -114141032.49908476, -104340623.86905555, -77894086.70128183, -18082973.671763077, -22433279.388377063, -8923840.15057985, -38059851.64907056, -88594368.75728126, -37956411.99194879, -44349419.10575139, -18018023.32412637, -20841073.388385367, -35563710.81046427, -47233508.371710524, -43681059.19389593, -23696630.50127143, -33599559.12476454, -32509091.574011113, -30758884.20133581, -61913392.68274808, -58993716.13876227, -29052207.29319853, -27101963.423892252, -133369485.59475085, -86969518.77021772, -75549125.24637035, -55655377.72943701, -123661512.78578398, -51854501.82345193, -73195513.25549108, -31236390.33051123, -18868499.687114198, -86744534.35828814, -94771761.63986841, -61766981.87033819]",-42770490.338443555,-53273741.64423056,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[3228.2, 3228.2, 3228.2, 3228.2, 8429.5, 3228.2, 22205.0, 8429.5, 3228.2, 8429.5, 8429.5, 22205.0, 8429.5]",0:00:01.134632
0,maxwell,CART,random search,,3,1.0,0.5420844916675442,4790.615384615385,115944009.6923077,10767.730015760411,1873.0,54.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-60804868.873774506,"[-49583293.058823526, -88194266.8125, -44637046.75]","[-49583293.058823526, -88194266.8125, -44637046.75]",-60804868.873774506,-60804868.873774506,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[4456.0, 1745.0, 2330.0, 963.0, 7451.0, 4047.0, 25910.0, 7320.0, 963.0, 10447.0, 2565.0, 18500.0, 8752.0]",0:00:00.001998
1,maxwell,CART,random search,KFold,3,0.9694899336062415,0.5164101359406927,5157.9532967032965,122444745.51599294,11065.475385901545,1142.0,52.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-40654236.3010698,"[-52642107.03140006, -26502146.531862248, -42818455.33994709]","[-52642107.03140006, -26502146.531862248, -42818455.33994709]",-40654236.3010698,-40654236.3010698,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[3968.0, 1675.0714285714287, 1675.0714285714287, 1675.0714285714287, 8492.0, 3968.0, 25910.0, 5429.25, 1675.0714285714287, 5429.25, 5429.25, 18500.0, 8492.0]",0:00:00.117684
1,maxwell,CART,random search,RepeatedKFold,3,1.0,0.7514121152602363,4408.076923076923,62942345.461538464,7933.621207338958,2576.0,75.0,"{'model__max_depth': 21, 'model__max_features': 0.978936896513396}",-45970032.96486928,"[-46193687.294117644, -103776836.4375, -50309061.25]","[-37774111.35294118, -58161696.5625, -37674565.1875, -13764708.588235294, -80825541.5625, -78440463.4375, -15997226.11764706, -29246241.4375, -61845742.4375]",-66759861.66053921,-45970032.96486928,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[5100.0, 1520.0, 2330.0, 963.0, 10447.0, 4047.0, 37286.0, 7105.0, 963.0, 9369.0, 2565.0, 18500.0, 10447.0]",0:00:00.298825
1,maxwell,CART,random search,HoldOut,3,1.0,0.3457037150230545,6686.0,165667537.84615386,12871.190226476876,1766.0,35.0,"{'model__max_depth': 12, 'model__max_features': 0.316143697528991}",-5876725.1,"[-46815276.47058824, -48967114.125, -27027534.4375]",[-5876725.1],-40936641.67769608,-5876725.1,"[2826.0, 1450.0, 4620.0, 1100.0, 5578.0, 4557.0, 63694.0, 11039.0, 1651.0, 15052.0, 5931.0, 14000.0, 7871.0]","[1060.0, 900.0, 10447.0, 2565.0, 4047.0, 1233.0, 25910.0, 7320.0, 1060.0, 13700.0, 3240.0, 39479.0, 8710.0]",0:00:00.054716
