Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,target_values,predicted_target_values,time_tuning
0,desharnais,RF,random search,,3,0.9187987975167379,0.7296744497638136,1590.0552941176472,3449017.0532000004,1857.152942867119,1676.6799999999998,73.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-14201154.205073303,-14201154.205073303,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3351.18, 5517.68, 6952.75, 2019.36, 4586.75, 4893.07, 5830.3, 2366.14, 3825.68, 3346.58, 3818.22, 4173.8, 2899.4, 6480.46, 2689.75, 11065.46, 2840.74]",0:00:00.156141
1,desharnais,RF,random search,KFold,3,0.8969166371387807,0.7037757597390243,1638.5785072951742,3779452.054527085,1944.0812880450974,1672.65,70.0,"{'model__max_depth': 8, 'model__max_features': 0.5764170627228988, 'model__n_estimators': 27}",-13056369.34220018,-13056369.34220018,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3065.214814814815, 5143.44012345679, 6662.617283950618, 1840.1271604938272, 4093.746913580247, 5743.992592592592, 7001.1407407407405, 2677.567901234568, 3821.65, 3186.7253086419755, 3605.0216049382716, 4494.28950617284, 2994.6398709315376, 5647.932716049383, 2779.7577160493825, 11225.925925925925, 2681.172839506173]",0:00:01.536013
1,desharnais,RF,random search,RepeatedKFold,3,0.9122327331142706,0.6939073508757104,1667.0793170881407,3905360.65039522,1976.198535166753,1764.0456140350875,69.0,"{'model__max_depth': 8, 'model__max_features': 0.8827098485602951, 'model__n_estimators': 57}",-11056466.368319355,-13852579.369518885,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3195.476608187135, 5174.976984126984, 6686.023391812866, 2474.0456140350875, 4654.138888888888, 4920.017543859649, 5915.094152046784, 2187.460925039872, 4110.035087719299, 3408.6959899749377, 3703.979053694843, 4099.512116830538, 2955.0330010632642, 6056.170321637426, 2804.4796384901642, 10652.905369484315, 2660.4257309941518]",0:00:04.253591
1,desharnais,RF,random search,HoldOut,3,0.9115138112629818,0.6538526439000489,1755.906280637255,4416408.782172934,2101.5253465454407,1672.296875,65.0,"{'model__max_depth': 9, 'model__max_features': 0.5073914539928577, 'model__n_estimators': 64}",-3811754.9584666295,-13639633.466151066,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3213.951736111111, 5132.0671875, 7175.240625, 2382.296875, 3888.676215277778, 5378.989583333334, 6550.897135416667, 2623.25, 3568.841145833333, 3115.569270833333, 3344.9473090277775, 4360.157291666666, 2840.5108072916664, 5105.342447916666, 2633.9756510416664, 10640.68359375, 2794.640625]",0:00:00.592136
1,desharnais,RF,random search,RepeatedHoldOut,3,0.9122327331142706,0.6939073508757104,1667.0793170881407,3905360.65039522,1976.198535166753,1764.0456140350875,69.0,"{'model__max_depth': 8, 'model__max_features': 0.8827098485602951, 'model__n_estimators': 57}",-8152720.083903034,-13852579.369518885,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3195.476608187135, 5174.976984126984, 6686.023391812866, 2474.0456140350875, 4654.138888888888, 4920.017543859649, 5915.094152046784, 2187.460925039872, 4110.035087719299, 3408.6959899749377, 3703.979053694843, 4099.512116830538, 2955.0330010632642, 6056.170321637426, 2804.4796384901642, 10652.905369484315, 2660.4257309941518]",0:00:01.558038
1,desharnais,RF,random search,Bootstrap,3,0.905406859090218,0.6458558137939436,1787.5292453273225,4518438.366070581,2125.661865412884,1770.2820512820508,65.0,"{'model__max_depth': 9, 'model__max_features': 0.5038603981386294, 'model__n_estimators': 78}",-13316498.622486897,-13376395.309491696,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3248.866053035284, 4852.491765285996, 7158.594871794872, 2491.551282051282, 3882.0166635358937, 5481.717948717949, 6438.8258547008545, 2792.264102564103, 3569.3061660561652, 3035.783943833944, 3557.2078347578345, 4344.680952380952, 2869.30608974359, 5151.905525030525, 2705.338141025641, 10471.535256410256, 3087.448717948718]",0:00:23.280478
0,desharnais,RF,bayes search,,3,0.9187987975167379,0.7296744497638136,1590.0552941176472,3449017.0532000004,1857.152942867119,1676.6799999999998,73.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-14201154.205073303,-14201154.205073303,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3351.18, 5517.68, 6952.75, 2019.36, 4586.75, 4893.07, 5830.3, 2366.14, 3825.68, 3346.58, 3818.22, 4173.8, 2899.4, 6480.46, 2689.75, 11065.46, 2840.74]",0:00:00.061881
1,desharnais,RF,bayes search,KFold,3,0.8177448273100119,0.41743068687368834,2162.914316358787,7432858.247724345,2726.3268783703,1927.313078990282,42.0,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.4657627034388007), ('model__n_estimators', 86)])",-12968804.342762826,-12968804.342762826,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3506.3320141088407, 5594.745740773612, 5846.773153985833, 3695.5366245548635, 4553.778367941068, 4637.393152736399, 6566.23191796333, 3999.5706607177563, 4076.313078990282, 4141.388618972573, 3882.7913547918115, 4707.198044431971, 3008.4791281336993, 5249.626495453046, 3500.8569255785023, 8009.304247279235, 3840.514469289166]",0:00:54.806192
1,desharnais,RF,bayes search,RepeatedKFold,3,0.9112510187934274,0.71745772979395,1614.0729268620175,3604887.1715569743,1898.6540420932336,1680.2937969155032,72.0,"OrderedDict([('model__max_depth', 6), ('model__max_features', 1.0), ('model__n_estimators', 100)])",-11034815.465847977,-14493586.000735337,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3136.472050699301, 5341.318774572649, 6678.133747571871, 2115.544813492063, 4329.42036426482, 4704.0334772727265, 5824.432243589744, 2287.34666955267, 3829.293796915503, 3204.5738716463275, 3661.175221639471, 4047.4856563297817, 2812.381476319432, 6153.251408553862, 2784.871778184234, 11057.669044871793, 2724.8498084415583]",0:01:02.792002
1,desharnais,RF,bayes search,HoldOut,3,0.9095148083191682,0.7043963317095363,1620.1155241136858,3771534.3297424167,1942.043853712479,1668.6594907407407,70.0,"OrderedDict([('model__max_depth', 6), ('model__max_features', 1.0), ('model__n_estimators', 24)])",-3368835.446350085,-14578249.100343345,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3115.683048433048, 5075.069168447294, 5641.910437710438, 2378.6594907407407, 4601.259145137269, 5102.194234006734, 6435.004398148148, 2401.6550715488215, 3674.945094373219, 3213.962928969179, 2863.5434918091173, 3815.5309740028497, 2801.9779008029013, 6661.942140151515, 2788.272932854183, 11194.36111111111, 2924.461553030303]",0:00:46.842237
1,desharnais,RF,bayes search,RepeatedHoldOut,3,0.9158673177308458,0.7200429632915553,1627.2371446078432,3571902.814688177,1889.9478338536694,1639.8929166666667,72.0,"OrderedDict([('model__max_depth', 10), ('model__max_features', 1.0), ('model__n_estimators', 80)])",-7983341.129901544,-14130058.785608796,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3181.7625, 5490.975, 7066.7625, 1970.0625, 4578.481250000001, 4736.579166666667, 5634.9125, 2454.1125, 3810.110625, 3304.423125, 3721.3793749999995, 4041.4356249999996, 2906.8929166666667, 6522.927083333334, 2751.6197916666665, 11159.925, 3120.6875]",0:00:52.844160
1,desharnais,RF,bayes search,Bootstrap,3,0.8982515462786911,0.6453307646370257,1725.5143736772995,4525137.338825455,2127.237019898219,1959.7716697558799,65.0,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.6512131348378043), ('model__n_estimators', 37)])",-12898621.73840365,-14172705.750194313,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3004.3743181624764, 5034.67637901059, 6282.239148239149, 2314.8821615321613, 4765.442121427648, 4976.297556647556, 6262.267977067977, 2507.8313472563473, 4108.77166975588, 3068.1832948425053, 3833.299768612926, 4366.077395936607, 2649.6737759750918, 5591.36893185051, 2891.7332225582227, 9767.158244967455, 2813.9722290472287]",0:01:14.570288
0,desharnais,RF,OPTUNA,,3,0.9187987975167379,0.7296744497638136,1590.0552941176472,3449017.0532000004,1857.152942867119,1676.6799999999998,73.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-14201154.205073303,-14201154.205073303,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3351.18, 5517.68, 6952.75, 2019.36, 4586.75, 4893.07, 5830.3, 2366.14, 3825.68, 3346.58, 3818.22, 4173.8, 2899.4, 6480.46, 2689.75, 11065.46, 2840.74]",0:00:00.055105
1,desharnais,RF,OPTUNA,KFold,3,0.8997559468604192,0.7054753612351571,1647.2414270152503,3757767.2580338023,1938.4961330974593,1737.5333333333333,71.0,"{'n_estimators': 30, 'max_depth': 10, 'max_features': 0.5383507077666867}",-12644208.035112789,-12644208.035112789,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3274.5066666666667, 4779.288888888889, 6576.733333333334, 1829.177777777778, 4242.466666666666, 5474.7, 7385.933333333333, 2541.8944444444446, 3886.5333333333333, 3187.527777777778, 3633.645555555556, 4566.505555555556, 2941.937962962963, 6064.1, 2837.462962962963, 11341.47777777778, 2962.594444444445]",0:00:16.765630
1,desharnais,RF,OPTUNA,RepeatedKFold,3,0.908511473001763,0.659597932586059,1760.2822356292945,4343106.060190891,2084.012010567811,1592.2791310541306,66.0,"{'n_estimators': 78, 'max_depth': 10, 'max_features': 0.6609143770897961}",-11120279.66247312,-13137654.271569965,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3206.2707264957266, 4840.739316239316, 7002.24358974359, 2169.8055555555557, 4121.900641025641, 5481.628205128205, 6467.7307692307695, 2657.9209401709404, 3733.025641025641, 3082.2061965811963, 3571.1143162393164, 4254.73611111111, 2859.2791310541306, 5478.532051282052, 2928.885754985755, 10488.952991452992, 3237.5747863247866]",0:00:50.484094
1,desharnais,RF,OPTUNA,HoldOut,3,0.9049817515965296,0.6817869305156309,1685.4379555233584,4060002.105771313,2014.9446904992983,1448.269228654165,68.0,"{'n_estimators': 70, 'max_depth': 7, 'max_features': 0.5704627479770534}",-3701522.2186700758,-13241180.820032945,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3183.6370499598443, 5212.661666666667, 6982.830277777777, 1860.454761904762, 4244.435143532937, 5391.881666666667, 6554.701031746032, 2778.148571428571, 3571.7557173382165, 3004.129851325146, 3352.9365127193073, 4315.8360997336, 2715.269228654165, 5620.853556998557, 2939.6988095238094, 10796.66011904762, 3013.0354761904764]",0:00:07.142917
1,desharnais,RF,OPTUNA,RepeatedHoldOut,3,0.9092214988499895,0.6957199323020054,1655.0159303931366,3882234.370825484,1970.3386436918613,1629.9052332535884,70.0,"{'n_estimators': 76, 'max_depth': 8, 'max_features': 0.8920897178221157}",-8138694.612691161,-13396557.468945926,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3108.027631578948, 5054.485662071846, 6865.635964912281, 2374.3938596491225, 4348.591008771929, 5245.381578947368, 5673.1100877192985, 2152.608851674641, 4093.9546783625724, 3241.5139515455307, 3513.777272727273, 4171.352143178458, 2896.9052332535884, 5916.57620614035, 2849.8652113237636, 10534.82376395534, 2650.298245614035]",0:00:17.858424
1,desharnais,RF,OPTUNA,Bootstrap,3,0.8757043159446797,0.6277432674618615,1753.8212700974486,4749531.879508896,2179.34207491823,1733.856702179045,63.0,"{'n_estimators': 81, 'max_depth': 5, 'max_features': 0.6134813559515679}",-12179196.040085228,-13675604.622480968,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[2977.2287595303715, 5216.6276863687435, 6559.5178058925685, 1981.8047339323489, 4367.47596286185, 4992.322274795325, 5800.856702179045, 2705.2368590900587, 4017.1910597016167, 3203.119463641839, 3430.0089394368038, 4218.757125776131, 2543.7747628811762, 5552.316503827104, 2722.215820766242, 9738.583978963425, 3415.310242393998]",0:02:52.815669
0,desharnais,RF,SA,,3,0.9187987975167379,0.7296744497638136,1590.0552941176472,3449017.0532000004,1857.152942867119,1676.6799999999998,73.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-14201154.205073303,-14201154.205073303,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3351.18, 5517.68, 6952.75, 2019.36, 4586.75, 4893.07, 5830.3, 2366.14, 3825.68, 3346.58, 3818.22, 4173.8, 2899.4, 6480.46, 2689.75, 11065.46, 2840.74]",0:00:00.055999
1,desharnais,RF,SA,KFold,3,0.9024285991984794,0.5042712153366278,2035.598793849496,6324881.353509613,2514.931679690248,2133.3659090909096,50.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 0.4119447927955203, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 88, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-13699609.531332156,-13699609.531332156,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3294.0568497474746, 5802.093560606061, 6837.314772727273, 2843.3659090909096, 4594.691287878788, 4867.508522727273, 6409.577840909092, 3726.1850895316807, 4014.6566287878786, 3825.8803571428575, 3623.936352157944, 4565.0628787878795, 3417.4298721795885, 6214.69981060606, 2888.0583444018102, 8177.98115530303, 3051.171401515152]",0:00:58.082199
1,desharnais,RF,SA,RepeatedKFold,3,0.26080433102301614,0.010640166406893137,2756.3350416054573,12622998.213940041,3552.8858993697,2563.678006253578,1.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 1, 'max_features': 0.3574369243840022, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 29, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-18375605.040937465,-18112764.567441422,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[4557.27958092079, 4719.13824827333, 4719.13824827333, 4631.276434735654, 4769.882964803954, 4382.645739420486, 5449.404133574533, 4737.573875765039, 5040.826818706729, 4845.678006253578, 4598.96734569674, 4845.678006253578, 4598.96734569674, 4857.744778341629, 4671.044164753275, 4996.499127423455, 4737.573875765039]",0:01:01.651104
1,desharnais,RF,SA,HoldOut,3,0.2885741521223927,0.004872567215836288,2740.0183166951156,12696585.590155857,3563.2268507850936,2492.0307550071793,0.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 1, 'max_features': 0.4301931734927714, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 21, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-7805890.784727459,-18277892.02514291,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[4492.581192717617, 4677.457697240573, 4677.457697240573, 4677.457697240573, 4677.457697240573, 4390.74920891195, 5153.163844140268, 4672.198771201512, 4978.404498587375, 4774.030755007179, 4672.198771201512, 4774.030755007179, 4672.198771201512, 4677.457697240573, 4672.198771201512, 4930.227559080299, 4672.198771201512]",0:00:06.261818
1,desharnais,RF,SA,RepeatedHoldOut,3,0.3009022069783617,0.06554314925576477,2640.7156609041485,11922504.590781378,3452.897998896199,2318.2034433857916,7.000000000000001,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 1, 'max_features': 0.42755939398768217, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 67, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-13874891.016378721,-17797107.515788633,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[4534.725308717504, 4917.591864989226, 4917.591864989226, 4580.741668665248, 4654.718334415188, 4729.94745053642, 5408.381173993579, 4684.153670995433, 4708.28179489757, 4600.203443385792, 4528.981600716655, 4744.810582689274, 4459.202411204474, 4793.994718232282, 4524.61566124387, 5211.642858111904, 4643.703708116858]",0:00:43.056520
1,desharnais,RF,SA,Bootstrap,3,0.8828250556870603,0.4902845531507043,2084.7391074258744,6503333.728264607,2550.1634708905635,1935.2749620262784,49.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 0.32592719585882446, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 57, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-16443417.457072658,-13322556.063165626,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3226.563711678185, 6121.837835583463, 6714.143432910113, 2808.4398970912125, 4707.960738968634, 4783.591768562821, 6464.084897217791, 4039.1993088782556, 4328.285272673664, 4022.2925951241746, 3881.7250379737216, 4877.087436077568, 2929.821950929188, 6298.021677299309, 2991.557401394901, 8262.856326422116, 3704.7874534821904]",0:18:40.466384
0,desharnais,EN,grid search,,3,0.26160549433619773,0.2731408936260975,2298.66565616028,9273816.148591774,3045.294098866606,1893.025184963586,27.0,"{'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",-15408225.959043121,-15408225.959043121,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[4835.035383341874, 5123.864280097029, 5540.1770283784035, 4186.570056205494, 5309.822566616096, 5358.974815036414, 5251.049588164197, 3804.1859039975616, 4561.266283248349, 4241.179168013419, 5024.4242766622865, 5118.330229890724, 4240.409904806854, 5534.700700671464, 4270.812681117989, 6153.217539531424, 4292.673489480669]",0:00:00.004002
1,desharnais,EN,grid search,KFold,3,0.638352740617171,0.7421179967783786,1233.2591443306878,3290252.904498434,1813.9054287637032,890.3993367699277,74.0,"{'model__alpha': 0.1, 'model__l1_ratio': 0.75}",-9970808.974107884,-9970808.974107884,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3747.436842236423, 5340.922436280693, 6665.399336769928, 1332.421116352256, 5276.8334851230275, 5644.679659864686, 5487.7454960782115, -181.92351108077673, 3667.3532971090563, 2209.11833413009, 4610.5942376615, 5462.330539668528, 1688.1823536996508, 6562.324672459095, 1869.948583199338, 9013.12431372127, 1754.1816040690246]",0:00:01.949375
1,desharnais,EN,grid search,RepeatedKFold,3,0.653010171537067,0.7700307296283142,1214.2959061756078,2934121.2272791313,1712.9276771887164,1075.5882010729915,77.0,"{'model__alpha': 0.01, 'model__l1_ratio': 0.5}",-8809468.471748358,-10075739.839584118,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3492.854878311866, 5432.961804707962, 6884.760497394756, 802.3319561512108, 5186.730908829976, 5630.591872629082, 5507.489733607338, -910.0759588479532, 3651.9606504916937, 1922.4802831248076, 4524.463664132437, 5620.866656859276, 1244.3340921440927, 6777.719757147484, 1472.4117989270085, 9586.82192642648, 1315.2638246569795]",0:00:00.302466
1,desharnais,EN,grid search,HoldOut,3,0.6081336975531,0.6991977572264777,1284.4770871796788,3837861.659988241,1959.0461097146847,1063.3379652347903,70.0,"{'model__alpha': 0.1, 'model__l1_ratio': 0.5}",-4294449.031949617,-10159831.60212397,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3967.308569643019, 5266.638941753178, 6458.182640831606, 1837.1043352858865, 5333.169020116936, 5632.120916108224, 5455.954698347479, 519.4601654521739, 3728.7363190765345, 2506.8469652110134, 4687.440576492084, 5341.66203476521, 2121.8852699468366, 6368.135200705778, 2266.384834434686, 8484.993060081764, 2188.4805098819734]",0:00:00.060712
1,desharnais,EN,grid search,RepeatedHoldOut,3,0.638352740617171,0.7421179967783786,1233.2591443306878,3290252.904498434,1813.9054287637032,890.3993367699277,74.0,"{'model__alpha': 0.1, 'model__l1_ratio': 0.75}",-7937918.863149941,-9970808.974107884,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3747.436842236423, 5340.922436280693, 6665.399336769928, 1332.421116352256, 5276.8334851230275, 5644.679659864686, 5487.7454960782115, -181.92351108077673, 3667.3532971090563, 2209.11833413009, 4610.5942376615, 5462.330539668528, 1688.1823536996508, 6562.324672459095, 1869.948583199338, 9013.12431372127, 1754.1816040690246]",0:00:00.138889
1,desharnais,EN,grid search,Bootstrap,3,0.6507791947239404,0.7640846808316293,1217.6272908875899,3009985.3980206973,1734.9309490641688,968.3448681993455,76.0,"{'model__alpha': 0.01, 'model__l1_ratio': 0}",-9675439.677563021,-10015566.587175792,"[3927.0, 5152.0, 5775.0, 710.0, 4494.0, 7252.0, 4067.0, 546.0, 2149.0, 2282.0, 5817.0, 6405.0, 1267.0, 9135.0, 2548.0, 14987.0, 595.0]","[3565.610038799733, 5406.207388012718, 6824.273324946173, 948.0011791627949, 5214.8328236045245, 5637.572887998559, 5503.707217532975, -710.8606531260511, 3650.926989230081, 1998.666400644961, 4548.870217567571, 5573.860089186009, 1365.1302088925863, 6717.097890669157, 1579.6551318006545, 9426.903641547688, 1433.9604587954568]",0:00:01.204799
