Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,target_values,predicted_target_values,time_tuning
1,maxwell,KNN,SA,RepeatedHoldOut,3,0.27002454166682277,0.1266061214401385,7869.81118881119,233830673.19453272,15291.52291939991,3974.909090909091,13.0,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",-22766911.776308537,-53865528.407399535,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5279.727272727273, 7989.545454545455, 9541.181818181818, 6185.0, 7792.727272727273, 2785.0, 11105.545454545454, 4557.909090909091, 12503.09090909091, 13812.727272727272, 4707.181818181818, 3848.3636363636365, 5201.363636363636]",0:00:05.594179
1,maxwell,KNN,SA,Bootstrap,3,0.8401042280360818,0.12631334833949792,7859.615384615385,233909056.30769232,15294.085664324373,2779.0,13.0,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",-72340236.64332244,-62539158.036458336,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3375.5, 6487.5, 25259.0, 4753.0, 5605.0, 2155.0, 25643.0, 5341.0, 13045.5, 6365.0, 6841.0, 2560.0, 3102.5]",0:01:06.218519
0,maxwell,RF,grid search,,3,0.888794363466036,0.016695982840444823,8014.562307692307,263256528.27614614,16225.181918121785,4309.41,2.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-53400772.14042867,-53400772.14042867,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6518.91, 8155.6, 12804.28, 4333.01, 7135.41, 1879.12, 11928.16, 4918.59, 8149.8, 7652.79, 5430.27, 4706.01, 6353.5]",0:00:00.056027
1,maxwell,RF,grid search,KFold,3,0.8815834166156665,0.025456674262538836,7975.408390313391,260911059.15486538,16152.741536806234,3798.2833333333338,3.0,"{'model__max_depth': 10, 'model__max_features': 0.8, 'model__n_estimators': 60}",-48333692.1475698,-48333692.1475698,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6564.466666666666, 6519.202116402116, 13359.7, 5236.026666666667, 7133.283333333334, 2038.5666666666666, 12702.291666666666, 4680.8099999999995, 8372.633333333333, 7961.592857142857, 5461.076666666666, 4471.683333333333, 7224.716666666666]",0:00:01.462813
1,maxwell,RF,grid search,RepeatedKFold,3,0.8836104280392161,0.016428014151275705,7921.574782641173,263328270.59140807,16227.39259990366,3114.796371509209,2.0,"{'model__max_depth': 5, 'model__max_features': 0.3, 'model__n_estimators': 100}",-50638696.08408759,-53830411.84725383,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5600.110627122021, 8000.17693301143, 13545.389342851593, 6070.280170824058, 6184.381041263431, 2716.01374989046, 11884.764090325485, 6253.991373682475, 8136.355553703604, 7679.0070318839225, 6071.796371509209, 4989.594966082764, 8032.235582086041]",0:00:03.932998
1,maxwell,RF,grid search,HoldOut,3,0.8521379416839977,-0.061149831707807856,8048.8428302360035,284097914.58309984,16855.204376782258,3081.2678266178245,-6.0,"{'model__max_depth': 5, 'model__max_features': 0.3, 'model__n_estimators': 20}",-15596098.998972293,-54857122.91485583,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6332.092877122877, 8051.088513708515, 9370.097528860028, 6405.403937728938, 6922.992877122878, 2546.689633838384, 12629.346993284493, 7209.222119547119, 5588.779244366744, 7701.2678266178245, 5453.619960317461, 5970.5888492063505, 6260.996190476189]",0:00:00.479776
1,maxwell,RF,grid search,RepeatedHoldOut,3,0.8647350328995814,0.058202433183289326,7784.240384615384,252144152.21783656,15879.047585350847,3223.925,6.0,"{'model__max_depth': None, 'model__max_features': 0.8, 'model__n_estimators': 40}",-11379386.945541665,-49573181.79350337,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5656.675, 7566.75, 12553.325, 4797.025, 7000.45, 2066.825, 11365.175, 5103.875, 9521.375, 7810.325, 5562.775, 4426.275, 7799.075]",0:00:01.381086
1,maxwell,RF,grid search,Bootstrap,3,0.9134066719572979,0.014260391733790345,7878.572307692308,263908600.52221537,16245.263941291178,3172.99,1.0,"{'model__max_depth': None, 'model__max_features': 0.3, 'model__n_estimators': 100}",-46549778.45388764,-54148624.27151948,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5939.98, 7343.89, 14069.2, 5468.46, 5998.99, 2855.22, 14162.23, 6481.87, 7685.05, 7149.91, 6876.47, 4630.25, 8984.82]",0:00:22.855590
0,maxwell,RF,random search,,3,0.888794363466036,0.016695982840444823,8014.562307692307,263256528.27614614,16225.181918121785,4309.41,2.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-53400772.14042867,-53400772.14042867,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6518.91, 8155.6, 12804.28, 4333.01, 7135.41, 1879.12, 11928.16, 4918.59, 8149.8, 7652.79, 5430.27, 4706.01, 6353.5]",0:00:00.055898
1,maxwell,RF,random search,KFold,3,0.8937331927871529,0.007456200784930811,8175.458396248375,265730262.64874575,16301.235003788694,4117.747953216374,1.0,"{'model__max_depth': 8, 'model__max_features': 0.8827098485602951, 'model__n_estimators': 57}",-48895073.71970417,-48895073.71970417,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6184.309941520467, 6317.566842514212, 14455.077485380116, 5281.254385964912, 7536.198830409357, 2167.554678362573, 12523.280701754386, 4606.4975708502025, 8080.704003598741, 8737.747953216374, 5222.340058479531, 4268.587629329734, 6821.3738038277515]",0:00:00.740764
1,maxwell,RF,random search,RepeatedKFold,3,0.9079057220066208,0.01823571661272705,7718.334537706318,262844300.76533884,16212.473616488596,3287.8644436345967,2.0,"{'model__max_depth': 7, 'model__max_features': 0.32830351267690194, 'model__n_estimators': 98}",-50784598.322693124,-54067830.97627824,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5870.568002915453, 7227.353186439412, 11975.130612244897, 6226.400413022353, 6202.8097424684165, 2806.137122486357, 12752.945335276969, 6189.563265306122, 7878.745408163266, 7555.191569484937, 6244.864443634597, 4663.949634634073, 9148.421060090704]",0:00:02.049054
1,maxwell,RF,random search,HoldOut,3,0.8753706829865181,0.014993626695835482,7837.635786693926,263712294.10309154,16239.220858867939,2998.9124131682256,1.0,"{'model__max_depth': 8, 'model__max_features': 0.5335960277973153, 'model__n_estimators': 43}",-17430140.278916616,-52270936.91501231,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4736.895137420719, 6756.701734957549, 10869.912413168226, 5586.844684385382, 5760.162790697675, 2468.5144702842376, 12918.783222591364, 6950.3265680056375, 7911.153709856037, 8410.7007751938, 5383.523255813953, 5283.672093023256, 6864.958924796135]",0:00:00.293308
1,maxwell,RF,random search,RepeatedHoldOut,3,0.8753706829865181,0.014993626695835482,7837.635786693926,263712294.10309154,16239.220858867939,2998.9124131682256,1.0,"{'model__max_depth': 8, 'model__max_features': 0.5335960277973153, 'model__n_estimators': 43}",-11235898.08321771,-52270936.91501231,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4736.895137420719, 6756.701734957549, 10869.912413168226, 5586.844684385382, 5760.162790697675, 2468.5144702842376, 12918.783222591364, 6950.3265680056375, 7911.153709856037, 8410.7007751938, 5383.523255813953, 5283.672093023256, 6864.958924796135]",0:00:00.734889
1,maxwell,RF,random search,Bootstrap,3,0.8874130224070149,0.009501292805787376,8042.094835860341,265182737.35034296,16284.432361932146,3704.61434599156,1.0,"{'model__max_depth': 8, 'model__max_features': 0.5497273286855124, 'model__n_estimators': 79}",-57776920.8290648,-51729522.09068497,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5398.411277330265, 6518.5338557363875, 12575.53460463587, 5376.725587703436, 6077.291139240507, 2255.9239099859356, 13961.363019891502, 6546.657710011507, 7668.260880048222, 8324.61434599156, 6115.781856540085, 5739.390084388187, 7025.488718559921]",0:00:11.135246
0,maxwell,RF,bayes search,,3,0.888794363466036,0.016695982840444823,8014.562307692307,263256528.27614614,16225.181918121785,4309.41,2.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-53400772.14042867,-53400772.14042867,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6518.91, 8155.6, 12804.28, 4333.01, 7135.41, 1879.12, 11928.16, 4918.59, 8149.8, 7652.79, 5430.27, 4706.01, 6353.5]",0:00:00.060534
1,maxwell,RF,bayes search,KFold,3,0.8734096378506976,0.05967344010632214,7790.182696470196,251750324.70480916,15866.641884936118,3784.426136363636,6.0,"OrderedDict([('model__max_depth', 9), ('model__max_features', 0.9183206941666036), ('model__n_estimators', 44)])",-48847420.38512239,-48847420.38512239,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5735.230519480519, 8154.953030303031, 12594.272727272728, 5231.019480519481, 7072.9577922077915, 2065.746212121212, 10873.042207792209, 5066.599025974026, 9676.65340909091, 8404.426136363636, 5461.227813852814, 4340.986363636363, 7597.403409090909]",0:00:26.570262
1,maxwell,RF,bayes search,RepeatedKFold,3,0.9071353393598969,0.019151125724322537,7697.868402507747,262599221.50148395,16204.913498735004,3312.0871547619045,2.0,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.3), ('model__n_estimators', 100)])",-50750802.42019936,-54102567.10636803,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5853.716642857144, 7280.7161227106235, 12008.147999999997, 6371.392404761906, 6315.753547619048, 2787.504102258852, 12669.39642857143, 6143.451999999999, 7919.0805, 7596.877738095238, 6269.0871547619045, 4654.388141941392, 9380.05263888889]",0:00:27.485748
1,maxwell,RF,bayes search,HoldOut,3,0.85869902372006,0.023169709573847008,7912.300844988345,261523340.1724639,16171.683281973583,3009.45,2.0,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.961054683114148), ('model__n_estimators', 20)])",-15575361.898842752,-53855821.12875199,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5047.566666666667, 6662.3090909090915, 13430.5875, 5396.825, 7566.85, 2107.2225, 10036.875, 5304.225, 8898.05, 7629.45, 4655.7699999999995, 5024.995, 8976.69659090909]",0:00:26.179556
1,maxwell,RF,bayes search,RepeatedHoldOut,3,0.8721109601704276,0.029311565260603634,7960.801363451364,259879002.73759884,16120.763094146592,3304.857142857143,3.0,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.7785304434036963), ('model__n_estimators', 42)])",-11730061.480504215,-49039945.57019127,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5952.4047619047615, 7006.108465608466, 13310.261904761905, 4903.633333333333, 7180.714285714285, 2023.952380952381, 11206.154761904761, 4863.752380952381, 8776.92857142857, 7924.857142857143, 5479.942857142857, 4412.690476190476, 7829.333333333333]",0:00:31.358185
1,maxwell,RF,bayes search,Bootstrap,3,0.9071353393598969,0.019151125724322537,7697.868402507747,262599221.50148395,16204.913498735004,3312.0871547619045,2.0,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.3027956656697624), ('model__n_estimators', 100)])",-45598880.15371367,-54102567.10636803,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5853.716642857144, 7280.7161227106235, 12008.147999999997, 6371.392404761906, 6315.753547619048, 2787.504102258852, 12669.39642857143, 6143.451999999999, 7919.0805, 7596.877738095238, 6269.0871547619045, 4654.388141941392, 9380.05263888889]",0:00:41.172708
0,maxwell,RF,OPTUNA,,3,0.888794363466036,0.016695982840444823,8014.562307692307,263256528.27614614,16225.181918121785,4309.41,2.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-53400772.14042867,-53400772.14042867,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6518.91, 8155.6, 12804.28, 4333.01, 7135.41, 1879.12, 11928.16, 4918.59, 8149.8, 7652.79, 5430.27, 4706.01, 6353.5]",0:00:00.056615
1,maxwell,RF,OPTUNA,KFold,3,0.8875946353748985,0.025193637317455275,7973.914515178308,260981481.11161798,16154.92126602968,3773.637931034483,3.0,"{'n_estimators': 58, 'max_depth': 10, 'max_features': 0.9241682037098459}",-48174535.770711295,-48174535.770711295,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6609.017241379311, 6611.243568691844, 13606.103448275862, 5262.631034482758, 7044.775862068966, 2072.310344827586, 12807.905172413793, 4716.23448275862, 8344.810344827587, 7968.07881773399, 5392.286206896551, 4464.0344827586205, 7249.362068965517]",0:00:09.079116
1,maxwell,RF,OPTUNA,RepeatedKFold,3,0.8813647772466586,-0.012700852729946588,8364.199092574094,271126839.7357913,16465.929665093052,3421.386363636364,-1.0,"{'n_estimators': 44, 'max_depth': 10, 'max_features': 0.3101668492970129}",-50694525.00535519,-51759149.536849044,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5736.996753246753, 7158.556818181818, 14986.545454545454, 4709.727272727273, 5907.0346320346325, 3071.909090909091, 12938.90909090909, 7840.335227272727, 7522.522727272727, 7636.431818181818, 6909.0625, 4513.602272727273, 7601.613636363636]",0:00:21.452676
1,maxwell,RF,OPTUNA,HoldOut,3,0.8757859278839335,-0.049408492544784854,8435.580826171692,280954447.11888766,16761.6958306398,4034.9115056240043,-5.0,"{'n_estimators': 30, 'max_depth': 5, 'max_features': 0.41384251956823737}",-13347033.214665633,-55750151.11685308,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6129.136402208903, 7682.173374218375, 10535.675446590447, 6157.593398962149, 7085.183245643247, 2800.792800625301, 11101.34247964998, 7635.533635253635, 6604.378940688941, 8654.911505624004, 6869.416084656084, 5459.30047859548, 6025.9106654456655]",0:00:03.012190
1,maxwell,RF,OPTUNA,RepeatedHoldOut,3,0.8385282538685476,0.021494966097455936,7726.957567785216,261971713.35680357,16185.540255326776,3330.8834642641723,2.0,"{'n_estimators': 43, 'max_depth': 4, 'max_features': 0.6211751884555647}",-11454021.658980763,-53410445.757121004,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4897.810573745548, 7544.406144727367, 11201.883464264172, 5983.029740796957, 5671.35387865858, 2814.24764218991, 11433.660256087584, 5393.424937810006, 8215.172745697457, 8094.173725628378, 5764.389530414677, 4862.3470627780625, 7136.913546972163]",0:00:06.892474
1,maxwell,RF,OPTUNA,Bootstrap,3,0.8880758450979409,-0.0010591049838439837,7884.398372017414,268010035.53157505,16371.012049704656,2973.9621090177425,-0.0,"{'n_estimators': 71, 'max_depth': 6, 'max_features': 0.44486412601559866}",-42414261.415544115,-53298527.058022626,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6590.734174745443, 7313.77946923968, 13063.061871227364, 6552.5001256959, 6751.37243765624, 2683.377466204973, 13879.321393004493, 6700.222454423511, 7217.933796181725, 7501.071149116923, 5930.9621090177425, 4699.264533480418, 8523.352575524446]",0:02:26.550966
0,maxwell,RF,SA,,3,0.888794363466036,0.016695982840444823,8014.562307692307,263256528.27614614,16225.181918121785,4309.41,2.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-53400772.14042867,-53400772.14042867,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6518.91, 8155.6, 12804.28, 4333.01, 7135.41, 1879.12, 11928.16, 4918.59, 8149.8, 7652.79, 5430.27, 4706.01, 6353.5]",0:00:00.057009
1,maxwell,RF,SA,KFold,3,0.4290419156266536,-0.028692830584801543,8330.662479425753,275408315.7562996,16595.43056857217,3719.4954014604355,-3.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 1, 'max_features': 0.9787738466115619, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 69, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-61360473.25385519,-61360473.25385519,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6750.756193262596, 7873.791216422105, 7611.81389219761, 5990.842329433056, 6750.756193262596, 5474.4954014604355, 7831.866711751728, 5898.802882710652, 7873.791216422105, 7417.450973327092, 6141.190181524931, 5898.802882710652, 6657.537109497553]",0:00:43.634940
1,maxwell,RF,SA,RepeatedKFold,3,0.9006826069486399,0.036686753412566886,7862.186785523505,257904469.53689274,16059.404395459153,3088.208333333333,4.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 0.6523823529442161, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 96, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-53779013.79991781,-53825406.85252901,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5907.869791666667, 6220.708333333333, 12569.677083333334, 5380.806944444444, 5914.208333333333, 2299.8944444444446, 14543.311197916666, 6783.7109375, 8359.538194444443, 8167.440104166667, 5713.279166666667, 5300.744270833334, 8008.03125]",0:03:04.511726
1,maxwell,RF,SA,HoldOut,3,0.8767431259642551,0.01597034376044315,8175.621147450728,263450801.07646945,16231.16758204626,4365.031358937116,2.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 0.7616898661268143, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 76, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-28064203.412490703,-48839918.169962674,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6795.9421600877195, 6849.131390977444, 13032.330701754385, 4813.765021217817, 7400.731414473685, 2072.0609600925395, 12112.656529344194, 4948.031358937116, 8317.524237677528, 8057.396653091062, 5535.319415726817, 4487.330696532998, 6016.991264619882]",0:00:17.603097
1,maxwell,RF,SA,RepeatedHoldOut,3,0.8667711395574673,0.03626020584327205,7412.472635136136,258018667.61833814,16062.959491274893,2911.928238177431,4.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 0.6533844288874215, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 37, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-13746531.31077315,-52905599.76034629,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4581.5705216205215, 6634.593010922423, 10342.773676147868, 6556.605793559399, 5735.481432531434, 2510.9094269586203, 12162.57357672799, 4938.177787726981, 8434.703371132784, 7756.4082845832845, 5868.928238177431, 4377.283568507762, 8024.912927141532]",0:00:26.823342
1,maxwell,RF,SA,Bootstrap,3,0.8685820629258538,-0.009265938573895793,8312.437973137974,270207222.24225086,16437.981087781154,4300.302830250558,-1.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 0.911930724820391, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 33, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",-68032397.81831971,-51677825.572014846,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6103.291666666667, 6692.724819624819, 14388.408080808082, 4373.409648432376, 7490.443181818182, 2049.952296777297, 10931.613468013467, 4883.302830250558, 7912.017171717172, 7944.167424242425, 5093.727777777778, 4630.065404040404, 6675.899903799905]",0:06:41.841070
0,maxwell,EN,grid search,,3,0.2045350652672222,0.041453521957817485,8252.679794921607,256628279.34909755,16019.621698064457,3785.9189868687554,4.0,"{'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",-57236104.895432115,-57236104.895432115,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[7191.811507902233, 7594.07575722964, 8756.855838135185, 7435.055160679542, 7883.277975320223, 4792.733433694631, 10634.294109964934, 7036.966945126988, 9544.829702051115, 9112.386824375593, 6742.918986868755, 5871.167587331802, 7619.137356208357]",0:00:00.001979
1,maxwell,EN,grid search,KFold,3,0.36419406750389394,0.23121992091522803,7311.223328131672,205822788.37052494,14346.525306516729,3751.1050632939277,23.0,"{'model__alpha': 0.001, 'model__l1_ratio': 1}",-44044149.860870026,-44044149.860870026,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6269.41857088031, 9948.894936706072, 11138.42163186571, 7191.802357958499, 7911.364354032331, -402.58346279954276, 16727.769620203122, 6703.019044210249, 14523.127372936524, 12001.714078185567, 6977.130424262314, 3894.3962647666167, 8419.362463870459]",0:00:02.234081
1,maxwell,EN,grid search,RepeatedKFold,3,0.3610005678060537,0.20721087748529876,7365.210244717638,212250645.1780791,14568.82442677099,3888.9687574881236,21.0,"{'model__alpha': 0.1, 'model__l1_ratio': 0.75}",-48484467.712918416,-44965767.75848948,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6429.234736340917, 9499.421975638757, 10844.240337126326, 7253.531249494992, 7970.486329747908, 335.43138918674595, 15891.793801591215, 6730.784594167382, 13790.044238525614, 11636.751283667181, 6845.968757488124, 4111.113760980361, 8299.458940780849]",0:00:00.222078
