Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,nasa93,CART,grid search,,5,1.0,0.6901616164946593,353.0315789473684,1016902.0210526317,1008.4155993699381,22.8,69.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-334194.0617523809,"[-52922.12533333332, -754441.414, -33986.29866666666, -562365.2093333333, -267255.2614285714]","[-52922.12533333332, -754441.414, -33986.29866666666, -562365.2093333333, -267255.2614285714]",-334194.0617523809,-334194.0617523809,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1645.9, 60.0, 458.0, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 60.0, 10.8, 24.0, 48.0, 4178.2, 215.0]",0:00:00.004003
1,nasa93,CART,grid search,KFold,5,1.0,0.6901616164946593,353.0315789473684,1016902.0210526317,1008.4155993699381,22.8,69.0,"{'model__max_depth': None, 'model__max_features': None}",-334194.0617523809,"[-52922.12533333332, -754441.414, -33986.29866666666, -562365.2093333333, -267255.2614285714]","[-52922.12533333332, -754441.414, -33986.29866666666, -562365.2093333333, -267255.2614285714]",-334194.0617523809,-334194.0617523809,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1645.9, 60.0, 458.0, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 60.0, 10.8, 24.0, 48.0, 4178.2, 215.0]",0:00:00.523544
1,nasa93,CART,grid search,RepeatedKFold,5,0.7657459105880275,0.7323934697953001,447.1794405594406,878295.3820418147,937.1741471262503,200.78545454545457,73.0,"{'model__max_depth': 2, 'model__max_features': None}",-457496.3793343322,"[-127145.39720576134, -1239472.792355372, -156094.51237065077, -1072487.0429724497, -1510321.667777778]","[-175731.76454278035, -1076938.671184856, -378451.1229878549, -286634.45570764854, -149459.63282774042, -416556.09795454546, -258894.24711957018, -1249447.0236347788, -614476.8989409053, -122403.31315009507, -392376.6977945834, -137095.73783333335, -1021121.141297641, -234443.3656296296, -348415.5194090209]",-821104.2825364025,-457496.3793343322,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[248.78545454545457, 1210.1, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 1292.5384615384614, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 4369.1, 248.78545454545457]",0:00:00.997616
1,nasa93,CART,grid search,HoldOut,5,0.7657459105880275,0.7323934697953001,447.1794405594406,878295.3820418147,937.1741471262503,200.78545454545457,73.0,"{'model__max_depth': 2, 'model__max_features': None}",-175731.76454278032,"[-127145.39720576134, -1239472.792355372, -156094.51237065077, -1072487.0429724497, -1510321.667777778]",[-175731.76454278032],-821104.2825364025,-175731.76454278032,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[248.78545454545457, 1210.1, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 1292.5384615384614, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 4369.1, 248.78545454545457]",0:00:00.099151
1,nasa93,CART,grid search,RepeatedHoldOut,5,0.7657459105880275,0.7323934697953001,447.1794405594406,878295.3820418147,937.1741471262503,200.78545454545457,73.0,"{'model__max_depth': 2, 'model__max_features': None}",-285872.8609003566,"[-127145.39720576134, -1239472.792355372, -156094.51237065077, -1072487.0429724497, -1510321.667777778]","[-175731.76454278032, -416556.0979545454, -392376.6977945834, -319444.5683275176, -125255.17588235614]",-821104.2825364025,-285872.8609003566,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[248.78545454545457, 1210.1, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 1292.5384615384614, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 4369.1, 248.78545454545457]",0:00:00.353533
1,nasa93,CART,grid search,Bootstrap,5,0.5511504138535481,-0.004039761274327258,691.139870263895,3295298.82936362,1815.2957966578394,302.7450980392157,-0.0,"{'model__max_depth': 2, 'model__max_features': 1}",-578803.9194568727,"[-242604.48361731198, -1159482.4446478195, -116143.74108775522, -603889.5785924074, -494359.79721351725]","[-900612.7642986662, -327463.53686293395, -250322.46219468114, -363863.9932112169, -857743.0454113187, -282827.3535220662, -375971.44693315396, -350980.3323994666, -332930.72221108014, -303995.6066105547, -423249.1043358708, -400126.3725376304, -664618.699280809, -402379.3026281655, -652118.7740547839, -609332.348236238, -93942.4607504496, -1296668.2755305483, -858768.2142382464, -970136.6657306605, -881063.7882075232, -611587.8554725043, -255354.94019229128, -501200.98439423705, -290847.1520373585, -1004394.5259903258, -500934.99639613356, -299783.7394889697, -561004.7729898072, -371998.6882724942, -500949.4137166935, -877218.038901535, -383087.05202803254, -476297.27859571937, -154399.2720316862, -236064.27592431116, -588905.6617959738, -655952.423741298, -330248.2025378619, -255048.14412181193, -316028.1559641976, -297293.142928113, -807702.9413912076, -506527.7504180002, -508018.97133239143, -444462.9224378363, -621129.2620924438, -605871.4416204444, -680337.1205606326, -657629.539100072]",-523296.00903176225,-517987.87871320895,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[350.7450980392157, 2911.3199999999997, 350.7450980392157, 459.8363636363636, 350.7450980392157, 350.7450980392157, 350.7450980392157, 937.4285714285714, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 459.8363636363636, 937.4285714285714]",0:00:02.778324
0,nasa93,CART,random search,,5,1.0,0.6901616164946593,353.0315789473684,1016902.0210526317,1008.4155993699381,22.8,69.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-334194.0617523809,"[-52922.12533333332, -754441.414, -33986.29866666666, -562365.2093333333, -267255.2614285714]","[-52922.12533333332, -754441.414, -33986.29866666666, -562365.2093333333, -267255.2614285714]",-334194.0617523809,-334194.0617523809,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1645.9, 60.0, 458.0, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 60.0, 10.8, 24.0, 48.0, 4178.2, 215.0]",0:00:00.002000
1,nasa93,CART,random search,KFold,5,0.9982192106404353,0.3989296998224544,422.69473684210527,1972736.8705263156,1404.5415161277062,116.0,40.0,"{'model__max_depth': 7, 'model__max_features': 0.8575800908021629}",-334808.20116911194,"[-140430.50851851853, -746489.6273333333, -33590.06148148148, -482217.0465333333, -271313.7619788931]","[-140430.50851851853, -746489.6273333333, -33590.06148148148, -482217.0465333333, -271313.7619788931]",-334808.20116911194,-334808.20116911194,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1772.5, 66.8, 703.0, 76.33333333333333, 76.33333333333333, 252.0, 252.0, 720.0, 162.0, 76.33333333333333, 720.0, 66.8, 66.8, 30.7, 30.7, 66.8, 2120.0, 162.0]",0:00:00.357679
1,nasa93,CART,random search,RepeatedKFold,5,1.0,0.6904442090138836,353.48421052631585,1015974.5410526317,1007.9556245453624,24.0,69.0,"{'model__max_depth': 21, 'model__max_features': 0.978936896513396}",-503973.98823492054,"[-123807.41866666666, -750746.5793333332, -231476.13599999997, -686447.7426666666, -1810725.8842857142]","[-576279.576, -686234.0946666667, -489401.95000000007, -785266.1733333333, -30397.89142857143, -526429.7679999999, -110928.12266666666, -759373.5393333334, -159558.97400000002, -97748.23999999999, -739495.5206666667, -92668.544, -1751929.9846666667, -286491.2533333333, -467406.1914285715]",-720640.752190476,-503973.98823492054,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1772.5, 72.0, 458.0, 70.0, 25.2, 150.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 72.0, 10.8, 10.8, 48.0, 4178.2, 215.0]",0:00:01.018211
1,nasa93,CART,random search,HoldOut,5,0.999366446602071,0.40109636012237715,393.7912280701754,1965625.8043859648,1402.0077761503196,24.0,40.0,"{'model__max_depth': 8, 'model__max_features': 0.810305017628691}",-180017.46874074073,"[-251408.69934089194, -891342.6926666666, -232769.81896296295, -503188.611925926, -428836.92142857146]",[-180017.46874074073],-461509.3488650038,-180017.46874074073,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1772.5, 58.333333333333336, 703.0, 63.5, 63.5, 252.0, 252.0, 458.0, 444.0, 63.5, 458.0, 117.6, 58.333333333333336, 24.800000000000004, 24.800000000000004, 58.333333333333336, 2120.0, 444.0]",0:00:00.135967
