Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-50195359.58444445,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]","[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]",-50195359.58444445,-50195359.58444445,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.004000
1,maxwell,CART,grid search,KFold,5,0.9937218045151154,-0.1923700874233112,4117.5230769230775,31755786.193461537,5635.227253045039,1932.75,-19.0,"{'model__max_depth': 5, 'model__max_features': None}",-38816143.86729948,"[-38446015.53888889, -64919921.521882094, -17263514.966528926, -5630971.056111111, -67820296.25308642]","[-38446015.53888889, -64919921.521882094, -17263514.966528926, -5630971.056111111, -67820296.25308642]",-38816143.86729948,-38816143.86729948,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 10684.75, 15052.0, 7871.0, 4536.0, 10000.0, 25910.0, 5988.7, 15052.0, 3125.0, 10684.75, 2519.0, 1222.0]",0:00:00.456550
1,maxwell,CART,grid search,RepeatedKFold,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'model__max_depth': None, 'model__max_features': None}",-50350380.82444444,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]","[-12677927.2, -35204214.8, -10360701.6, -58916178.2, -118231967.1111111, -6121145.7, -96281662.8, -32895381.7, -64164989.9, -9725232.888888888, -89734666.1, -54170169.0, -55624292.5, -4500675.2, -106646507.66666667]",-50195359.58444445,-50350380.82444444,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.785560
1,maxwell,CART,grid search,HoldOut,5,1.0,-0.33703585729533314,4380.2307692307695,35608596.07692308,5967.293865473954,3200.0,-34.0,"{'model__max_depth': None, 'model__max_features': 1}",-6620902.9,"[-51107533.7, -373014111.4, -80856033.8, -9882227.3, -174397423.1111111]",[-6620902.9],-137851465.86222222,-6620902.9,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[2330.0, 9125.0, 15052.0, 5100.0, 5931.0, 10000.0, 5931.0, 9369.0, 3440.0, 2330.0, 3440.0, 1798.0, 5931.0]",0:00:00.067769
1,maxwell,CART,grid search,RepeatedHoldOut,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'model__max_depth': None, 'model__max_features': None}",-36805947.66,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]","[-12677927.2, -6121145.7, -89734666.1, -65374289.6, -10121709.7]",-50195359.58444445,-36805947.66,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.309484
1,maxwell,CART,grid search,Bootstrap,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'model__max_depth': None, 'model__max_features': None}",-82395060.59487304,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]","[-78203970.0, -25946458.75, -45625539.684210524, -92455175.21052632, -83479474.47058824, -24050770.95, -81913020.85, -193891496.91666666, -39010083.833333336, -54487957.76470588, -64240003.94736842, -62508216.0, -109669951.0, -44734656.4117647, -404898076.93333334, -95549021.5, -107949658.4736842, -45765873.6, -5525143.5625, -33468915.35, -150805771.31578946, -22978902.611111112, -42685486.06666667, -24677261.210526317, -52855618.15789474, -37309466.15, -56331211.7368421, -76924062.1764706, -27271729.0, -154273579.4117647, -98769784.70588236, -26233933.842105262, -439568097.5, -46531319.13043478, -111775591.875, -115047710.53333333, -16902139.277777776, -51515084.86666667, -67518618.33333333, -123260431.3125, -38225795.64705882, -15231587.352941176, -53826674.52380952, -68849009.75, -102178914.52941176, -88373483.1764706, -70974740.4, -109647464.35294117, -81029102.42105263, -38769136.04545455]",-50195359.58444445,-82074303.45243841,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:02.187302
0,maxwell,CART,random search,,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-50195359.58444445,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]","[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56159989.222222224]",-50195359.58444445,-50195359.58444445,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.001105
1,maxwell,CART,random search,KFold,5,1.0,-1.1434607815191153,4991.307692307692,57085701.0,7555.507990863354,3148.0,-113.99999999999999,"{'model__max_depth': 21, 'model__max_features': 0.978936896513396}",-51626790.29333334,"[-42322886.9, -64154191.2, -19794468.3, -4358077.4, -127504327.66666667]","[-42322886.9, -64154191.2, -19794468.3, -4358077.4, -127504327.66666667]",-51626790.29333334,-51626790.29333334,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[39479.0, 11900.0, 9125.0, 7871.0, 5279.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11900.0, 3240.0, 583.0]",0:00:00.316622
1,maxwell,CART,random search,RepeatedKFold,5,0.9834150506327404,-2.9179729650103985,6059.542832167833,104345381.60672778,10214.95871781809,1611.5,-292.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-56070181.72914956,"[-35598421.968807876, -152048828.03883332, -18731734.653061222, -26554392.364810094, -115216936.89124894]","[-8127504.096305129, -29294963.69166667, -36134132.20826446, -69433229.8924469, -110934720.70392153, -7994058.321527779, -182308525.73854128, -25443079.111367624, -28401287.14615625, -7766309.158079561, -173141432.596, -59800465.438, -68492159.89737499, -4695963.468055321, -29084894.469535775]",-69630062.78335229,-56070181.72914956,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[39479.0, 10122.0, 12088.5, 10122.0, 4031.75, 10000.0, 37286.0, 6447.818181818182, 21272.0, 1816.6875, 10122.0, 4031.75, 1816.6875]",0:00:00.794584
1,maxwell,CART,random search,HoldOut,5,0.99785089931937,0.12677323602840096,3617.9423076923076,23256204.35096154,4822.468698805783,3035.25,13.0,"{'model__max_depth': 6, 'model__max_features': 0.44555916400773216}",-5026147.925,"[-272842065.0694445, -149643869.1, -192575810.976, -7085839.15, -112826915.87528345]",[-5026147.925],-146994900.03414556,-5026147.925,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 3420.0, 11039.0, 4456.0, 5279.0, 9835.25, 25910.0, 4456.0, 3420.0, 5578.0, 9247.0, 9247.0, 1698.0]",0:00:00.120828
