Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,miyazaki94,CART,grid search,,5,1.0,0.0900478990105742,35.64,3094.2619999999997,55.62609100053679,17.0,9.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-60320.20557142857,"[-1032.31375, -684.46, -847.7012500000001, -651.85, -298384.70285714284]","[-1032.31375, -684.46, -847.7012500000001, -651.85, -298384.70285714284]",-60320.20557142857,-60320.20557142857,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[22.0, 8.2, 31.5, 85.0, 85.0, 340.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.002994
1,miyazaki94,CART,grid search,KFold,5,1.0,0.0900478990105742,35.64,3094.2619999999997,55.62609100053679,17.0,9.0,"{'model__max_depth': None, 'model__max_features': None}",-60320.20557142857,"[-1032.31375, -684.46, -847.7012500000001, -651.85, -298384.70285714284]","[-1032.31375, -684.46, -847.7012500000001, -651.85, -298384.70285714284]",-60320.20557142857,-60320.20557142857,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[22.0, 8.2, 31.5, 85.0, 85.0, 340.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.465117
1,miyazaki94,CART,grid search,RepeatedKFold,5,0.9999111245808858,-0.06851003313692017,44.550000000000004,3633.433,60.27796446463666,24.75,-7.000000000000001,"{'model__max_depth': 10, 'model__max_features': 0.3}",-52063.26620469577,"[-4804.84453125, -4067.225, -1081.145, -11799.292857142858, -296541.4957142857]","[-292465.33375, -318.72124999999994, -539.8514062500001, -12129.622857142856, -824.3933333333334, -1825.9174999999998, -195368.44625, -249.15140625000004, -12867.771944444443, -1416.2085714285713, -691.3934722222223, -11666.393472222222, -738.9250000000001, -1167.6128571428571, -248679.25]",-63658.800620535716,-52063.26620469577,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[9.0, 22.0, 6.0, 18.0, 58.9, 340.0, 85.0, 18.0, 35.5, 6.0]",0:00:00.761175
1,miyazaki94,CART,grid search,HoldOut,5,0.9989600617052763,0.6461695798466838,25.564166666666665,1203.1886319444445,34.687009556092384,18.287499999999998,65.0,"{'model__max_depth': 5, 'model__max_features': None}",-292080.6647685185,"[-1290.2888682277319, -642.5766796875, -832.3790749999998, -536.185, -303576.2916444444]",[-292080.6647685185],-61375.544253471926,-292080.6647685185,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[24.666666666666668, 7.95, 39.225, 59.050000000000004, 59.050000000000004, 157.0, 59.050000000000004, 39.225, 39.225, 36.9]",0:00:00.085071
1,miyazaki94,CART,grid search,RepeatedHoldOut,5,0.9989600617052763,0.6461695798466838,25.564166666666665,1203.1886319444445,34.687009556092384,18.287499999999998,65.0,"{'model__max_depth': 5, 'model__max_features': None}",-59068.23469457812,"[-1290.2888682277319, -642.5766796875, -832.3790749999998, -536.185, -303576.2916444444]","[-292080.6647685185, -1778.8736113165683, -146.63902777777773, -366.1169777777777, -968.8790875000001]",-61375.544253471926,-59068.23469457812,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[24.666666666666668, 7.95, 39.225, 59.050000000000004, 59.050000000000004, 157.0, 59.050000000000004, 39.225, 39.225, 36.9]",0:00:00.269233
1,miyazaki94,CART,grid search,Bootstrap,5,0.9720476845806579,0.33851900519528666,36.745625000000004,2249.3442278125,47.42725195299112,22.8,34.0,"{'model__max_depth': 2, 'model__max_features': 0.7}",-75502.79213391119,"[-252.5985665, -7677.357098765433, -999.4932812500001, -2741.869303148774, -304239.0036450377]","[-156902.5414679689, -119687.2817948718, -89869.79736850591, -100223.74571583046, -664.4584900085035, -137963.5293239971, -112518.41071428571, -99938.95599006559, -7730.252740136054, -5431.00343350864, -119617.43350266875, -121205.72538461538, -142145.74259511026, -2864.3397107438022, -9648.340500000002, -132317.9117915068, -132737.48695377065, -150251.48602758182, -8550.355570934256, -5814.798382905982, -17124.221629867046, -112109.52018061544, -112507.95150024716, -7086.58300502232, -3978.612110726644, -164408.88165223037, -163989.50042067308, -11457.772424655048, -1393.8643822082677, -133213.39936666668, -142610.18237659862, -152320.50787397104, -142078.69087121214, -2020.3350277777774, -132077.17629251702, -163911.23863422291, -7580.7360495963085, -6731.755801749271, -3712.9230711264895, -97307.23551903115, -132416.89732614538, -5493.446660899654, -19607.336376530613, -125751.40068925312, -106657.75007407408, -3988.085906251408, -4286.652806160781, -9546.129157636979, -267081.60496, -111499.85185360094]",-63182.064378940384,-80400.67682920568,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[36.278125, 36.278125, 36.278125, 36.278125, 156.95999999999998, 156.95999999999998, 36.278125, 36.278125, 36.278125, 36.278125]",0:00:02.074618
0,miyazaki94,CART,random search,,5,1.0,0.0900478990105742,35.64,3094.2619999999997,55.62609100053679,17.0,9.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-60320.20557142857,"[-1032.31375, -684.46, -847.7012500000001, -651.85, -298384.70285714284]","[-1032.31375, -684.46, -847.7012500000001, -651.85, -298384.70285714284]",-60320.20557142857,-60320.20557142857,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[22.0, 8.2, 31.5, 85.0, 85.0, 340.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.002000
1,miyazaki94,CART,random search,KFold,5,1.0,0.48276455800819595,28.440000000000005,1758.8419999999999,41.938550284910896,17.0,48.0,"{'model__max_depth': 15, 'model__max_features': 0.8123957592679836}",-60635.629357142854,"[-1987.5637499999998, -4233.02625, -734.6125000000001, -454.3542857142857, -295768.58999999997]","[-1987.5637499999998, -4233.02625, -734.6125000000001, -454.3542857142857, -295768.58999999997]",-60635.629357142854,-60635.629357142854,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[23.0, 8.2, 31.5, 85.0, 85.0, 157.0, 85.0, 18.0, 31.5, 36.9]",0:00:00.291640
1,miyazaki94,CART,random search,RepeatedKFold,5,0.9999111245808858,-0.06851003313692017,44.550000000000004,3633.433,60.27796446463666,24.75,-7.000000000000001,"{'model__max_depth': 10, 'model__max_features': 0.33266596424953077}",-52063.26620469577,"[-4804.84453125, -4067.225, -1081.145, -11799.292857142858, -296541.4957142857]","[-292465.33375, -318.72124999999994, -539.8514062500001, -12129.622857142856, -824.3933333333334, -1825.9174999999998, -195368.44625, -249.15140625000004, -12867.771944444443, -1416.2085714285713, -691.3934722222223, -11666.393472222222, -738.9250000000001, -1167.6128571428571, -248679.25]",-63658.800620535716,-52063.26620469577,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[9.0, 22.0, 6.0, 18.0, 58.9, 340.0, 85.0, 18.0, 35.5, 6.0]",0:00:00.780116
1,miyazaki94,CART,random search,HoldOut,5,0.9970286094092737,0.21100168548549691,37.45859649122807,2682.9626526623574,51.79732283296462,26.64868421052632,21.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-292140.83737426036,"[-1458.821218112245, -1953.3824610726642, -682.728961111111, -529.8258857142857, -302978.15111880464]",[-292140.83737426036],-61520.581928962994,-292140.83737426036,"[20.1, 13.9, 31.5, 89.5, 67.3, 212.0, 32.7, 120.0, 59.5, 20.6]","[34.96666666666667, 40.847368421052636, 34.96666666666667, 59.050000000000004, 34.96666666666667, 340.0, 59.050000000000004, 40.847368421052636, 40.847368421052636, 34.96666666666667]",0:00:00.084246
