Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,5,1.0,0.5834140406510657,3469.4615384615386,35243738.07692308,5936.643671042004,1873.0,57.99999999999999,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-118406493.14888887,"[-2323562.3, -35315669.0, -22622884.6, -182829497.4, -348940852.4444444]","[-2323562.3, -35315669.0, -22622884.6, -182829497.4, -348940852.4444444]",-118406493.14888887,-118406493.14888887,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[2957.0, 8117.0, 2957.0, 1100.0, 6800.0, 4557.0, 4456.0, 7451.0, 845.0, 18500.0, 18500.0, 1755.0, 1755.0]",0:00:00.001999
1,maxwell,CART,grid search,KFold,5,1.0,0.15776951608505718,5139.076923076923,71253843.07692307,8441.199149227738,3013.0,16.0,"{'model__max_depth': None, 'model__max_features': 'sqrt'}",-71227216.25111112,"[-14096228.7, -11805008.6, -50586219.1, -151966073.3, -127682551.55555555]","[-14096228.7, -11805008.6, -50586219.1, -151966073.3, -127682551.55555555]",-71227216.25111112,-71227216.25111112,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[5787.0, 5787.0, 11023.0, 7184.0, 4456.0, 2565.0, 4557.0, 2565.0, 9369.0, 10000.0, 9700.0, 5787.0, 5787.0]",0:00:00.467055
1,maxwell,CART,grid search,RepeatedKFold,5,0.8418398257393358,0.4375392970958649,3675.186883629191,47584939.54692162,6898.183786107878,2352.8205128205127,44.0,"{'model__max_depth': 2, 'model__max_features': None}",-79001131.04128046,"[-20347585.715918366, -41962977.05162975, -20445326.979591835, -87798744.38402203, -333929888.96924263]","[-42743999.29591836, -18095617.841306128, -24174053.093321025, -91294449.44182827, -316412290.1992533, -44604733.63020408, -62519645.682305776, -205630410.39764273, -35382026.969659895, -20269925.802853227, -80160957.62867121, -78167992.45174882, -73387430.37920904, -69335518.23000558, -22837914.575279433]",-100896904.62008092,-79001131.04128046,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[4967.179487179487, 4967.179487179487, 4967.179487179487, 4967.179487179487, 4967.179487179487, 4967.179487179487, 4967.179487179487, 4967.179487179487, 4967.179487179487, 13990.375, 13990.375, 4967.179487179487, 4967.179487179487]",0:00:00.371365
1,maxwell,CART,grid search,HoldOut,5,0.20268679280957913,-0.3819318588301752,6904.344655344655,116913312.5583118,10812.645955468615,2856.909090909091,-38.0,"{'model__max_depth': 2, 'model__max_features': 1}",-8847325.797894146,"[-64563803.25281526, -52404999.33055556, -37910342.95551852, -339380867.725, -155799223.19628644]",[-8847325.797894146],-130011847.29203515,-8847325.797894146,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[7080.909090909091, 19640.285714285714, 7080.909090909091, 7080.909090909091, 7080.909090909091, 7080.909090909091, 7080.909090909091, 7080.909090909091, 3087.714285714286, 7080.909090909091, 7080.909090909091, 3087.714285714286, 19640.285714285714]",0:00:00.051374
1,maxwell,CART,grid search,RepeatedHoldOut,5,1.0,0.5834140406510657,3469.4615384615386,35243738.07692308,5936.643671042004,1873.0,57.99999999999999,"{'model__max_depth': None, 'model__max_features': None}",-51375125.11999999,"[-2323562.3, -35315669.0, -22622884.6, -182829497.4, -348940852.4444444]","[-33414419.8, -19900941.4, -92297666.5, -73214052.7, -38048545.2]",-118406493.14888887,-51375125.11999999,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[2957.0, 8117.0, 2957.0, 1100.0, 6800.0, 4557.0, 4456.0, 7451.0, 845.0, 18500.0, 18500.0, 1755.0, 1755.0]",0:00:00.151664
1,maxwell,CART,grid search,Bootstrap,5,1.0,0.5834140406510657,3469.4615384615386,35243738.07692308,5936.643671042004,1873.0,57.99999999999999,"{'model__max_depth': None, 'model__max_features': None}",-111980059.2726652,"[-2323562.3, -35315669.0, -22622884.6, -182829497.4, -348940852.4444444]","[-150834507.66666666, -46295664.93333333, -25735387.82352941, -173970172.6470588, -84982429.29411764, -38540991.61111111, -66353230.4375, -171543377.31578946, -31369340.85714286, -43079180.64285714, -57845029.45, -52480153.190476194, -105811779.94117647, -151340306.21052632, -164369218.21052632, -166782259.2, -72324649.23529412, -7380045.733333333, -52915155.5, -59099432.8, -127464913.8125, -48686421.06666667, -270360412.65, -32726857.5, -116894692.95238096, -52092792.65, -75838529.45, -155499884.52380952, -64409861.85714286, -160426218.52631578, -48299173.11764706, -35849703.11111111, -208196183.65, -163734979.66666666, -240371538.6111111, -71701824.88235295, -169311609.42105263, -38354581.89473684, -73559435.27777778, -120811586.5, -26329841.4, -188906821.9375, -62121929.578947365, -190961267.4117647, -232853440.17647058, -43466594.875, -152714558.9473684, -87335050.83333333, -31635171.4, -23291219.0]",-118406493.14888887,-100745188.1876419,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[2957.0, 8117.0, 2957.0, 1100.0, 6800.0, 4557.0, 4456.0, 7451.0, 845.0, 18500.0, 18500.0, 1755.0, 1755.0]",0:00:01.083408
0,maxwell,CART,random search,,5,1.0,0.5834140406510657,3469.4615384615386,35243738.07692308,5936.643671042004,1873.0,57.99999999999999,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-118406493.14888887,"[-2323562.3, -35315669.0, -22622884.6, -182829497.4, -348940852.4444444]","[-2323562.3, -35315669.0, -22622884.6, -182829497.4, -348940852.4444444]",-118406493.14888887,-118406493.14888887,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[2957.0, 8117.0, 2957.0, 1100.0, 6800.0, 4557.0, 4456.0, 7451.0, 845.0, 18500.0, 18500.0, 1755.0, 1755.0]",0:00:00.000992
1,maxwell,CART,random search,KFold,5,1.0,0.7934487767726879,3092.230769230769,17474514.076923076,4180.252872365866,2644.0,79.0,"{'model__max_depth': 28, 'model__max_features': 0.5564532903055841}",-86764618.65333334,"[-6527619.8, -21128453.1, -7347087.3, -297417249.4, -101402683.66666667]","[-6527619.8, -21128453.1, -7347087.3, -297417249.4, -101402683.66666667]",-86764618.65333334,-86764618.65333334,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[9125.0, 11039.0, 11023.0, 3440.0, 4620.0, 3240.0, 1981.0, 10447.0, 1651.0, 25910.0, 18500.0, 963.0, 1651.0]",0:00:00.225859
1,maxwell,CART,random search,RepeatedKFold,5,1.0,0.5391854518866337,4087.5384615384614,38985536.76923077,6243.839905797615,2576.0,54.0,"{'model__max_depth': 14, 'model__max_features': 0.8658781436815228}",-75405892.36962962,"[-42637912.7, -302070770.0, -45223508.5, -96720103.3, -326106709.8888889]","[-29614902.6, -31975730.3, -40168078.0, -117898964.7, -55944896.11111111, -39439774.7, -85981915.1, -237575813.8, -55953404.5, -29529025.666666668, -19556308.1, -52106292.3, -117257400.9, -203679741.1, -14406137.666666666]",-162551800.87777776,-75405892.36962962,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[9369.0, 11039.0, 11023.0, 3240.0, 1798.0, 5279.0, 6800.0, 11039.0, 1755.0, 18500.0, 21272.0, 1981.0, 6800.0]",0:00:00.388041
1,maxwell,CART,random search,HoldOut,5,0.9472279407010491,0.20306933897839297,5011.166666666666,67421416.52207977,8211.054531671298,2193.0,20.0,"{'model__max_depth': 4, 'model__max_features': 0.42939811886786894}",-26385389.938020833,"[-13039623.488888888, -38760177.3707551, -16320445.622818047, -332703723.6778704, -357270133.0567248]",[-26385389.938020833],-151618820.64341146,-26385389.938020833,"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[5704.583333333333, 13045.5, 9189.888888888889, 9189.888888888889, 3649.25, 3649.25, 9189.888888888889, 3649.25, 2021.6666666666667, 39479.0, 39479.0, 13045.5, 2021.6666666666667]",0:00:00.053475
