Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,kitchenham,CART,grid search,,5,1.0,0.8896973131300193,573.3103448275862,1026083.1724137932,1012.9576360410109,174.0,89.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-89481639.8604743,"[-1783109.608695652, -440530976.73913044, -1849892.0, -2570028.090909091, -674192.8636363636]","[-1783109.608695652, -440530976.73913044, -1849892.0, -2570028.090909091, -674192.8636363636]",-89481639.8604743,-89481639.8604743,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1431.0, 1066.0, 570.0, 763.0, 654.0, 1532.0, 718.0, 928.0, 1431.0, 2393.0, 4494.0, 321.0, 2172.0, 3555.0, 763.0, 12646.0, 437.0, 726.0, 1066.0, 254.0, 2663.0, 3050.0, 580.0, 995.0, 1650.0, 254.0, 896.0, 726.0, 4494.0]",0:00:00.001999
1,kitchenham,CART,grid search,KFold,5,0.9978615614899828,0.7693595201878081,641.9175697865354,2145517.230162236,1464.758420410081,306.5,77.0,"{'model__max_depth': 5, 'model__max_features': None}",-89381032.387284,"[-1478860.9351754973, -440558615.34744406, -1843392.8304221064, -2554818.70432115, -469474.11905716074]","[-1478860.9351754973, -440558615.34744406, -1843392.8304221064, -2554818.70432115, -469474.11905716074]",-89381032.387284,-89381032.387284,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1841.125, 1293.0, 929.0588235294117, 929.0588235294117, 682.5, 1293.0, 682.5, 929.0588235294117, 1841.125, 2851.3333333333335, 5251.928571428572, 407.6666666666667, 1841.125, 3637.75, 929.0588235294117, 8600.0, 407.6666666666667, 682.5, 1293.0, 407.6666666666667, 2408.9, 2408.9, 407.6666666666667, 929.0588235294117, 1841.125, 407.6666666666667, 929.0588235294117, 682.5, 5251.928571428572]",0:00:00.312942
1,kitchenham,CART,grid search,RepeatedKFold,5,1.0,0.7223959793465147,761.8620689655172,2582392.3448275863,1606.9823722827784,306.0,72.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-91654245.79841897,"[-1667789.3043478262, -485105214.34782606, -2916202.086956522, -2714155.6363636362, -689104.7272727273]","[-3878321.695652174, -6008993.130434782, -438878812.0869565, -1660665.8636363635, -1164676.6363636365, -1370570.2173913044, -3396625.9565217393, -1118530.4782608696, -1769526.5454545454, -460027277.09090906, -447098210.6956522, -3811665.0434782607, -846279.2173913043, -2532578.590909091, -1250953.7272727273]",-98618493.22055335,-91654245.79841897,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1868.0, 990.0, 928.0, 980.0, 698.0, 990.0, 630.0, 928.0, 2663.0, 2393.0, 8509.0, 570.0, 1832.0, 3483.0, 630.0, 8600.0, 580.0, 698.0, 1388.0, 254.0, 2860.0, 1860.0, 321.0, 896.0, 1431.0, 254.0, 1024.0, 585.0, 8509.0]",0:00:00.454587
1,kitchenham,CART,grid search,HoldOut,5,0.9978615614899828,0.7693595201878081,641.9175697865354,2145517.230162236,1464.758420410081,306.5,77.0,"{'model__max_depth': 5, 'model__max_features': None}",-447503.37957607047,"[-1478860.9351754973, -440558615.34744406, -1843392.8304221064, -2554818.70432115, -469474.11905716074]",[-447503.37957607047],-89381032.387284,-447503.37957607047,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1841.125, 1293.0, 929.0588235294117, 929.0588235294117, 682.5, 1293.0, 682.5, 929.0588235294117, 1841.125, 2851.3333333333335, 5251.928571428572, 407.6666666666667, 1841.125, 3637.75, 929.0588235294117, 8600.0, 407.6666666666667, 682.5, 1293.0, 407.6666666666667, 2408.9, 2408.9, 407.6666666666667, 929.0588235294117, 1841.125, 407.6666666666667, 929.0588235294117, 682.5, 5251.928571428572]",0:00:00.063638
1,kitchenham,CART,grid search,RepeatedHoldOut,5,0.9978615614899828,0.7693595201878081,641.9175697865354,2145517.230162236,1464.758420410081,306.5,77.0,"{'model__max_depth': 5, 'model__max_features': None}",-179948928.70122328,"[-1478860.9351754973, -440558615.34744406, -1843392.8304221064, -2554818.70432115, -469474.11905716074]","[-447503.37957607047, -956992.9980103787, -446781950.61997145, -1162361.7741167669, -450395834.7344417]",-89381032.387284,-179948928.70122328,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1841.125, 1293.0, 929.0588235294117, 929.0588235294117, 682.5, 1293.0, 682.5, 929.0588235294117, 1841.125, 2851.3333333333335, 5251.928571428572, 407.6666666666667, 1841.125, 3637.75, 929.0588235294117, 8600.0, 407.6666666666667, 682.5, 1293.0, 407.6666666666667, 2408.9, 2408.9, 407.6666666666667, 929.0588235294117, 1841.125, 407.6666666666667, 929.0588235294117, 682.5, 5251.928571428572]",0:00:00.264347
1,kitchenham,CART,grid search,Bootstrap,5,0.9972768667075051,0.9516752394243306,437.4154127481713,449537.7677977002,670.4757771893778,262.66666666666663,95.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-104129898.5871895,"[-1301181.0995995793, -484097519.97217584, -1461730.3818159134, -3117969.8162755985, -922214.5066199626]","[-245542569.3973352, -1412516.3869365766, -4149890.5097618736, -1448422.4510206934, -2301590.3087704335, -2873132.7430542787, -4759636.879096114, -1921255.637620003, -1524555.7566124063, -226086616.94112706, -272055563.3379802, -7152322.891345205, -210659261.0312407, -266377299.39815456, -2985231.034461859, -3680594.1777039766, -2250606.7389222956, -2154047.812950304, -3556637.7982311146, -236985564.05563736, -279276865.26283115, -243221238.11047873, -1371793.5323085566, -257016105.0195195, -5548690.991790461, -331102507.534219, -245207787.26681387, -3142682.761849657, -3606452.707486522, -1542761.1917001843, -2244311.6388132623, -235461124.07014194, -273651405.42017114, -2989602.0843658303, -3037100.3368815547, -220129816.10960814, -1625775.0661392896, -1167631.5232571794, -230494446.62880296, -2365299.0327492603, -312391260.097305, -1385623.425261786, -1491359.5534443397, -1619174.9870063239, -2076850.0136489056, -1229491.9679719477, -3577407.213172919, -2078172.24467485, -259250803.33134022, -286262941.9692284]",-98180123.15529738,-94308875.9276189,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2007.4848484848485, 1032.888888888889, 955.6666666666666, 1032.888888888889, 533.0555555555555, 1032.888888888889, 533.0555555555555, 955.6666666666666, 2007.4848484848485, 4099.0, 7013.6, 533.0555555555555, 2007.4848484848485, 3223.5, 533.0555555555555, 13140.5, 955.6666666666666, 533.0555555555555, 1697.5, 533.0555555555555, 2007.4848484848485, 2007.4848484848485, 955.6666666666666, 955.6666666666666, 2007.4848484848485, 533.0555555555555, 1032.888888888889, 533.0555555555555, 5809.75]",0:00:01.342271
0,kitchenham,CART,random search,,5,1.0,0.8896973131300193,573.3103448275862,1026083.1724137932,1012.9576360410109,174.0,89.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-89481639.8604743,"[-1783109.608695652, -440530976.73913044, -1849892.0, -2570028.090909091, -674192.8636363636]","[-1783109.608695652, -440530976.73913044, -1849892.0, -2570028.090909091, -674192.8636363636]",-89481639.8604743,-89481639.8604743,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1431.0, 1066.0, 570.0, 763.0, 654.0, 1532.0, 718.0, 928.0, 1431.0, 2393.0, 4494.0, 321.0, 2172.0, 3555.0, 763.0, 12646.0, 437.0, 726.0, 1066.0, 254.0, 2663.0, 3050.0, 580.0, 995.0, 1650.0, 254.0, 896.0, 726.0, 4494.0]",0:00:00.001897
1,kitchenham,CART,random search,KFold,5,1.0,0.7281583883094843,816.7586206896551,2528787.9310344825,1590.2163157993577,374.0,73.0,"{'model__max_depth': 28, 'model__max_features': 0.5564532903055841}",-88931998.13952568,"[-1315143.5217391304, -439284902.2173913, -1177951.9130434783, -2073081.9545454546, -808911.0909090909]","[-1315143.5217391304, -439284902.2173913, -1177951.9130434783, -2073081.9545454546, -808911.0909090909]",-88931998.13952568,-88931998.13952568,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1431.0, 286.0, 585.0, 928.0, 654.0, 1016.0, 669.0, 980.0, 1431.0, 2972.0, 4494.0, 485.0, 2172.0, 3504.0, 676.0, 8656.0, 322.0, 698.0, 2591.0, 219.0, 2663.0, 3319.0, 580.0, 1024.0, 1431.0, 302.0, 874.0, 698.0, 3826.0]",0:00:00.191607
1,kitchenham,CART,random search,RepeatedKFold,5,0.996248779727546,0.928042272679699,494.2734855306602,669381.8185547347,818.1575756263182,206.41935483870975,93.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-91043381.19435468,"[-1157364.493705169, -493919524.561012, -2135715.053851773, -1690952.1137451446, -514792.6702487308]","[-1612897.652161456, -2478730.9773034807, -438853053.9867267, -1529722.1537988782, -1313501.623223451, -1070200.9249026044, -3308453.036775311, -1144878.2850506261, -1675772.0246066272, -462044167.27682406, -442848981.7146574, -1735536.4192295067, -1118559.3595705847, -3536241.657811743, -1380020.822677875]",-99883669.77851257,-91043381.19435468,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2076.9714285714285, 1093.4193548387098, 1093.4193548387098, 1093.4193548387098, 499.27777777777777, 1093.4193548387098, 499.27777777777777, 1093.4193548387098, 2076.9714285714285, 3242.0, 5469.066666666667, 499.27777777777777, 2076.9714285714285, 2076.9714285714285, 1093.4193548387098, 13140.5, 499.27777777777777, 499.27777777777777, 1093.4193548387098, 499.27777777777777, 2076.9714285714285, 2076.9714285714285, 499.27777777777777, 1093.4193548387098, 2076.9714285714285, 499.27777777777777, 1093.4193548387098, 499.27777777777777, 5469.066666666667]",0:00:00.555640
1,kitchenham,CART,random search,HoldOut,5,0.9964212852730788,0.7761849771231246,657.8901100252014,2082023.8855837963,1442.921995668441,348.1176470588234,78.0,"{'model__max_depth': 4, 'model__max_features': 0.7185299851677596}",-533660.108492803,"[-1385308.8238271107, -484886429.5551373, -1864656.84735307, -499116.9239327529, -570655.728973516]",[-533660.108492803],-97841233.57584473,-533660.108492803,"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2008.1176470588234, 699.6666666666666, 1090.5454545454545, 699.6666666666666, 699.6666666666666, 699.6666666666666, 699.6666666666666, 1090.5454545454545, 2008.1176470588234, 3242.0, 5469.066666666667, 699.6666666666666, 2008.1176470588234, 3401.6666666666665, 699.6666666666666, 8628.0, 1090.5454545454545, 699.6666666666666, 1090.5454545454545, 699.6666666666666, 2008.1176470588234, 2008.1176470588234, 1090.5454545454545, 1090.5454545454545, 2008.1176470588234, 699.6666666666666, 699.6666666666666, 699.6666666666666, 5469.066666666667]",0:00:00.066019
