Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,5,1.0,0.21449618814921245,4789.384615384615,84304284.76923077,9181.736478969038,2644.0,21.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-86135862.01333335,"[-72174972.4, -331156193.7, -13968164.6, -12428519.7, -951459.6666666666]","[-72174972.4, -331156193.7, -13968164.6, -12428519.7, -951459.6666666666]",-86135862.01333335,-86135862.01333335,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[8752.0, 5279.0, 4300.0, 7105.0, 8752.0, 10447.0, 7451.0, 3440.0, 4300.0, 1651.0, 5100.0, 13700.0, 13700.0]",0:00:00.002004
1,maxwell,CART,grid search,KFold,5,0.9891100284708723,0.2180474642033623,5658.163461538462,83923143.66813567,9160.957573754813,3096.0,22.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-72018072.30849724,"[-42940346.475, -269610895.12222224, -12264456.330208335, -25363153.316444445, -9911510.298611112]","[-42940346.475, -269610895.12222224, -12264456.330208335, -25363153.316444445, -9911510.298611112]",-72018072.30849724,-72018072.30849724,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[10818.375, 3213.0, 3012.75, 4088.0, 18500.0, 5931.0, 10818.375, 3973.3333333333335, 3973.3333333333335, 1208.0, 3213.0, 7498.25, 10818.375]",0:00:00.320862
1,maxwell,CART,grid search,RepeatedKFold,5,0.9999956228482423,0.34732368833338323,4690.576923076923,70048558.40384616,8369.501681931019,3152.0,35.0,"{'model__max_depth': 10, 'model__max_features': None}",-64770962.09740741,"[-72174972.4, -331156193.7, -47267561.7, -12428519.7, -1022241.0]","[-3102105.0, -5098003.5, -30760356.8, -95236288.4, -298243477.7777778, -94672631.9, -90914529.3, -65809359.4, -4746961.3, -49904175.88888889, -63714583.1, -75310196.75, -22434572.6, -2777900.3, -68839289.44444445]",-92809897.7,-64770962.09740741,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[7871.0, 5279.0, 4300.0, 7212.5, 7871.0, 10447.0, 10447.0, 3440.0, 4300.0, 1651.0, 5100.0, 15052.0, 15052.0]",0:00:00.367480
1,maxwell,CART,grid search,HoldOut,5,0.9901699868989471,0.1598771822379088,5188.294055944056,90166275.70891768,9495.592435910341,2198.090909090909,16.0,"{'model__max_depth': 5, 'model__max_features': None}",-1277634.8056248424,"[-71679172.57167575, -382669060.54722226, -50405134.77869823, -13201739.975777777, -1386172.888888889]",[-1277634.8056248424],-103868256.15245259,-1277634.8056248424,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[7170.909090909091, 4945.0, 3012.75, 7170.909090909091, 7170.909090909091, 7451.0, 7451.0, 3012.75, 3012.75, 1239.2, 4945.0, 11900.0, 11900.0]",0:00:00.049737
1,maxwell,CART,grid search,RepeatedHoldOut,5,1.0,0.21449618814921245,4789.384615384615,84304284.76923077,9181.736478969038,2644.0,21.0,"{'model__max_depth': None, 'model__max_features': None}",-55917427.760000005,"[-72174972.4, -331156193.7, -13968164.6, -12428519.7, -951459.6666666666]","[-3102105.0, -94672631.9, -63714583.1, -62669168.3, -55428650.5]",-86135862.01333335,-55917427.760000005,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[8752.0, 5279.0, 4300.0, 7105.0, 8752.0, 10447.0, 7451.0, 3440.0, 4300.0, 1651.0, 5100.0, 13700.0, 13700.0]",0:00:00.150560
1,maxwell,CART,grid search,Bootstrap,5,0.8806351675170648,0.16679704755941482,5206.397202797203,89423600.38662428,9456.40525710612,2207.272727272728,17.0,"{'model__max_depth': 2, 'model__max_features': None}",-105276819.1302467,"[-82043511.2, -342828426.9195556, -9507456.380007524, -25494672.674401663, -10352996.302854938]","[-31575998.718496483, -20299521.53446942, -18525977.53770661, -77010806.81501654, -41185683.064705886, -60087518.755336374, -67793870.49358974, -44266606.67556423, -264982518.48566875, -43995000.77185185, -79476707.86749999, -46503718.009948984, -44546900.530505955, -221281258.32126957, -123552325.23099278, -61882511.959217906, -47013569.43969807, -99044925.80159675, -179275094.74445915, -69549560.95169173, -321653728.3991013, -237320261.5325399, -68345885.1415576, -329067280.76510966, -400354624.4094866, -56907372.06579521, -11559067.614120647, -35059044.87923169, -43563772.28941176, -347523802.45640206, -45759156.62666504, -54470250.135714926, -168568551.26490408, -44649290.48098288, -226907089.56424296, -37613230.41212321, -58522783.284651026, -80935495.98269005, -160116506.48101076, -31473289.207494717, -33638772.01745046, -30727688.50343626, -43821998.76731302, -60297066.763716035, -63309529.63584351, -19277000.05829554, -192929717.41641572, -48461499.510700494, -47388772.45875555, -79717093.87622654]",-94045412.69536394,-100435793.95421353,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[8815.727272727272, 3329.4, 3329.4, 8815.727272727272, 8815.727272727272, 8815.727272727272, 8815.727272727272, 3329.4, 3329.4, 3329.4, 3329.4, 8815.727272727272, 8815.727272727272]",0:00:01.059151
0,maxwell,CART,random search,,5,1.0,0.21449618814921245,4789.384615384615,84304284.76923077,9181.736478969038,2644.0,21.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-86135862.01333335,"[-72174972.4, -331156193.7, -13968164.6, -12428519.7, -951459.6666666666]","[-72174972.4, -331156193.7, -13968164.6, -12428519.7, -951459.6666666666]",-86135862.01333335,-86135862.01333335,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[8752.0, 5279.0, 4300.0, 7105.0, 8752.0, 10447.0, 7451.0, 3440.0, 4300.0, 1651.0, 5100.0, 13700.0, 13700.0]",0:00:00.000973
1,maxwell,CART,random search,KFold,5,0.9804493958477766,0.2521845122173161,4994.11978021978,80259381.15860893,8958.760023497054,2511.666666666666,25.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-86384810.07584366,"[-72891885.64012162, -345124941.57777774, -7935888.262156715, -3026890.668595041, -2944444.2305671694]","[-72891885.64012162, -345124941.57777774, -7935888.262156715, -3026890.668595041, -2944444.2305671694]",-86384810.07584366,-86384810.07584366,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[6374.933333333333, 4160.25, 1745.9285714285713, 6374.933333333333, 6374.933333333333, 19886.0, 8949.0, 1745.9285714285713, 1745.9285714285713, 1745.9285714285713, 4160.25, 13550.666666666666, 13550.666666666666]",0:00:00.235595
1,maxwell,CART,random search,RepeatedKFold,5,1.0,0.29664277249354,4878.923076923077,75487893.38461539,8688.376913130289,2644.0,30.0,"{'model__max_depth': 12, 'model__max_features': 0.9569868963110251}",-63962101.07111111,"[-72738210.9, -315085037.1, -39705845.7, -14120021.1, -617057.6666666666]","[-3205225.2, -6116803.2, -28265880.0, -98176897.3, -299891928.6666667, -96215130.4, -90450809.0, -47896853.6, -7200531.8, -50273086.44444445, -62988983.4, -77283996.0, -21920477.0, -2828697.5, -66716216.55555555]",-88453234.49333334,-63962101.07111111,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[7871.0, 4456.0, 4300.0, 8117.0, 7871.0, 18500.0, 10447.0, 3440.0, 2330.0, 1745.0, 4456.0, 11900.0, 11900.0]",0:00:00.396576
1,maxwell,CART,random search,HoldOut,5,0.9804493958477766,0.2521845122173161,4994.11978021978,80259381.15860893,8958.760023497054,2511.666666666666,25.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-2080806.2127783946,"[-72891885.64012162, -345124941.57777774, -7935888.262156715, -3026890.668595041, -2944444.2305671694]",[-2080806.2127783946],-86384810.07584366,-2080806.2127783946,"[9369.0, 1798.0, 963.0, 7184.0, 11023.0, 14000.0, 37286.0, 796.0, 4620.0, 1450.0, 4047.0, 11039.0, 25910.0]","[6374.933333333333, 4160.25, 1745.9285714285713, 6374.933333333333, 6374.933333333333, 19886.0, 8949.0, 1745.9285714285713, 1745.9285714285713, 1745.9285714285713, 4160.25, 13550.666666666666, 13550.666666666666]",0:00:00.052965
